,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
37,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,0.0,0.0,2.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3506,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6210,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6623,2.0,0.0,2.0,0.0,0.0,0.0,0.0
6710,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9507,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12021,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15025,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15312,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17468,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17700,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18200,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21593,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22267,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23788,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23979,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24599,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24863,2.0,0.0,1.0,0.0,0.0,0.0,0.0
25099,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27119,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27615,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28125,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29713,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29883,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
