,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
360,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6736,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6748,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7748,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8776,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8785,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9443,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9762,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10262,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10632,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10748,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11000,0.0,0.0,1.0,0.0,0.0,1.0,1.0
11132,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11381,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11399,0.0,0.0,1.0,0.0,0.0,1.0,1.0
11500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11881,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11979,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12393,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12893,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14719,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14723,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15758,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17736,0.0,0.0,0.0,0.0,1.0,1.0,0.0
18236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20444,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22915,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24367,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24494,0.0,0.0,0.0,0.0,0.0,2.0,0.0
24994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26824,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27062,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27595,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28131,0.0,2.0,0.0,0.0,0.0,0.0,0.0
28139,0.0,2.0,0.0,0.0,0.0,1.0,0.0
28631,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28753,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29253,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29648,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
