,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
556,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2781,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28940,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32420,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60064,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62684,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77033,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78938,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200479,2.0,0.0,0.0,0.0,0.0,0.0,1.0
200500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201439,2.0,0.0,0.0,0.0,0.0,0.0,0.0
201507,2.0,0.0,0.0,0.0,1.0,0.0,0.0
201760,2.0,0.0,0.0,0.0,2.0,0.0,0.0
201939,0.0,0.0,0.0,0.0,2.0,0.0,0.0
202260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202957,0.0,2.0,0.0,0.0,0.0,0.0,0.0
203457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203739,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207880,0.0,0.0,2.0,0.0,0.0,0.0,0.0
208380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208742,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400799,2.0,0.0,0.0,0.0,0.0,0.0,0.0
401299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401727,2.0,0.0,0.0,0.0,0.0,0.0,0.0
402227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402535,0.0,0.0,0.0,0.0,1.0,0.0,0.0
402807,0.0,0.0,0.0,0.0,2.0,0.0,0.0
403307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403553,0.0,2.0,0.0,0.0,0.0,0.0,0.0
404053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404223,2.0,0.0,0.0,0.0,0.0,0.0,0.0
404653,2.0,0.0,1.0,0.0,0.0,0.0,0.0
