,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
55,0.0,0.0,1.0,0.0,0.0,0.0,0.0
739,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1239,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1549,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1571,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2071,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2263,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2345,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2845,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4149,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5879,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6379,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6541,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6555,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8015,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8658,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9313,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9732,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12511,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12520,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13366,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13370,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14541,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14967,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15041,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15379,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15383,0.0,0.0,0.0,0.0,1.0,2.0,0.0
15467,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16119,0.0,0.0,0.0,0.0,0.0,2.0,0.0
16619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16830,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16836,0.0,0.0,0.0,0.0,0.0,2.0,0.0
17336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17796,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17952,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17954,0.0,0.0,0.0,0.0,1.0,2.0,0.0
17956,0.0,0.0,0.0,0.0,2.0,2.0,0.0
18454,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19797,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20408,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21100,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21106,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22235,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23608,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23611,0.0,0.0,0.0,0.0,0.0,2.0,0.0
24111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24152,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24210,0.0,0.0,0.0,0.0,0.0,2.0,0.0
24710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25017,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25687,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25691,0.0,0.0,0.0,0.0,0.0,2.0,0.0
25694,0.0,0.0,0.0,0.0,1.0,2.0,0.0
26191,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26338,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26476,0.0,0.0,0.0,0.0,0.0,2.0,0.0
26976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27764,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28711,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28946,0.0,2.0,0.0,0.0,0.0,1.0,0.0
29211,0.0,2.0,0.0,0.0,0.0,0.0,0.0
29446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31163,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32357,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32774,0.0,0.0,0.0,0.0,0.0,2.0,0.0
33274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33992,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34165,0.0,0.0,0.0,0.0,0.0,2.0,0.0
34665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34673,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
