,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
93,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,0.0,0.0,2.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28068,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32616,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33137,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33840,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47808,0.0,0.0,2.0,0.0,0.0,0.0,0.0
48302,0.0,2.0,2.0,0.0,0.0,0.0,0.0
48308,0.0,2.0,1.0,0.0,0.0,0.0,0.0
48802,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50785,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200223,2.0,0.0,0.0,0.0,0.0,0.0,1.0
200500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201431,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201439,2.0,0.0,0.0,0.0,1.0,0.0,0.0
201768,2.0,0.0,0.0,0.0,2.0,0.0,0.0
201896,2.0,2.0,0.0,0.0,2.0,0.0,0.0
201939,0.0,2.0,0.0,0.0,2.0,0.0,0.0
201951,2.0,2.0,0.0,0.0,2.0,0.0,0.0
201966,2.0,2.0,1.0,0.0,2.0,0.0,0.0
202268,2.0,2.0,1.0,0.0,0.0,0.0,0.0
202396,2.0,0.0,1.0,0.0,0.0,0.0,0.0
202451,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203704,0.0,0.0,2.0,0.0,0.0,0.0,0.0
204204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204743,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221031,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225546,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227606,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228262,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231273,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232649,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
