,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
384,0.0,0.0,0.0,0.0,0.0,1.0,0.0
884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2394,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2571,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2609,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2615,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2719,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2829,2.0,0.0,1.0,0.0,2.0,2.0,0.0
2989,2.0,2.0,1.0,0.0,2.0,2.0,0.0
2995,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3109,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3115,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3219,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3260,0.0,2.0,2.0,0.0,1.0,0.0,0.0
3263,2.0,2.0,2.0,0.0,1.0,0.0,0.0
3310,2.0,2.0,2.0,0.0,1.0,1.0,0.0
3489,2.0,0.0,2.0,0.0,1.0,1.0,0.0
3495,2.0,0.0,1.0,0.0,1.0,1.0,0.0
3760,2.0,0.0,1.0,0.0,0.0,1.0,0.0
3763,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3810,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4784,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5000,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5064,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5385,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5428,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5479,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5500,0.0,0.0,0.0,0.0,2.0,2.0,0.0
5663,2.0,0.0,0.0,0.0,2.0,2.0,0.0
5761,2.0,0.0,1.0,0.0,2.0,2.0,0.0
5979,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6074,2.0,0.0,2.0,0.0,0.0,1.0,0.0
6086,2.0,2.0,2.0,0.0,0.0,1.0,0.0
6163,0.0,2.0,2.0,0.0,0.0,1.0,0.0
6185,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6574,0.0,2.0,0.0,0.0,0.0,2.0,0.0
6586,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6591,2.0,0.0,0.0,0.0,0.0,2.0,0.0
6685,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7069,2.0,0.0,0.0,0.0,0.0,1.0,0.0
7072,2.0,0.0,0.0,0.0,0.0,2.0,0.0
7091,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7912,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8412,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8463,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8469,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8500,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8531,0.0,0.0,0.0,0.0,2.0,1.0,0.0
8551,0.0,0.0,0.0,0.0,2.0,2.0,0.0
8767,2.0,0.0,0.0,0.0,2.0,2.0,0.0
8828,2.0,0.0,1.0,0.0,2.0,2.0,0.0
8961,2.0,2.0,1.0,0.0,2.0,2.0,0.0
8970,2.0,2.0,2.0,0.0,2.0,2.0,0.0
9031,2.0,2.0,2.0,0.0,0.0,2.0,0.0
9051,2.0,2.0,2.0,0.0,0.0,0.0,0.0
9097,2.0,2.0,2.0,0.0,0.0,1.0,0.0
9244,2.0,2.0,2.0,0.0,0.0,2.0,0.0
9267,0.0,2.0,2.0,0.0,0.0,2.0,0.0
9461,0.0,0.0,2.0,0.0,0.0,2.0,0.0
9470,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10790,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11290,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11346,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11347,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11348,0.0,0.0,0.0,0.0,1.0,2.0,1.0
11355,0.0,0.0,0.0,0.0,2.0,2.0,1.0
11500,0.0,0.0,0.0,0.0,2.0,2.0,0.0
11743,2.0,0.0,0.0,0.0,2.0,2.0,0.0
11847,2.0,0.0,0.0,0.0,2.0,0.0,0.0
11855,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11886,2.0,0.0,0.0,0.0,0.0,1.0,0.0
11888,2.0,0.0,0.0,0.0,0.0,2.0,0.0
11997,2.0,0.0,1.0,0.0,0.0,2.0,0.0
12240,2.0,2.0,1.0,0.0,0.0,2.0,0.0
12243,0.0,2.0,1.0,0.0,0.0,2.0,0.0
12255,0.0,2.0,1.0,0.0,1.0,2.0,0.0
12256,0.0,2.0,2.0,0.0,1.0,2.0,0.0
12287,2.0,2.0,2.0,0.0,1.0,2.0,0.0
12388,2.0,2.0,2.0,0.0,1.0,0.0,0.0
12473,2.0,2.0,2.0,0.0,1.0,1.0,0.0
12476,2.0,2.0,2.0,0.0,1.0,2.0,0.0
12510,2.0,2.0,2.0,0.0,2.0,2.0,0.0
12740,2.0,0.0,2.0,0.0,2.0,2.0,0.0
