,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
73,0.0,0.0,1.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1081,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1087,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1146,2.0,0.0,1.0,0.0,2.0,1.0,1.0
1156,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1269,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,0.0,2.0,0.0,2.0,2.0,0.0
1581,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1587,0.0,0.0,2.0,0.0,0.0,2.0,0.0
1656,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2043,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2044,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2045,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2047,2.0,0.0,1.0,0.0,1.0,1.0,1.0
2060,2.0,0.0,1.0,0.0,2.0,1.0,1.0
2090,2.0,0.0,2.0,0.0,2.0,1.0,1.0
2110,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2402,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2547,0.0,2.0,2.0,0.0,2.0,2.0,0.0
2560,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2590,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2610,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3012,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3017,0.0,0.0,0.0,0.0,2.0,0.0,1.0
3020,0.0,0.0,0.0,0.0,2.0,1.0,1.0
3054,0.0,0.0,1.0,0.0,2.0,1.0,1.0
3063,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3071,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3113,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3265,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3517,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3563,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3571,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3613,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4003,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4004,0.0,0.0,0.0,0.0,2.0,0.0,1.0
4031,2.0,0.0,0.0,0.0,2.0,0.0,1.0
4037,2.0,0.0,1.0,0.0,2.0,0.0,1.0
4040,2.0,0.0,1.0,0.0,2.0,1.0,1.0
4043,2.0,0.0,1.0,0.0,2.0,2.0,1.0
4141,2.0,0.0,2.0,0.0,2.0,2.0,1.0
4389,2.0,2.0,2.0,0.0,2.0,2.0,1.0
4500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4504,2.0,2.0,2.0,0.0,0.0,2.0,0.0
4531,0.0,2.0,2.0,0.0,0.0,2.0,0.0
4543,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4641,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5034,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5052,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5055,2.0,0.0,0.0,0.0,2.0,0.0,1.0
5056,2.0,0.0,0.0,0.0,2.0,1.0,1.0
5058,2.0,0.0,1.0,0.0,2.0,1.0,1.0
5107,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5108,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5277,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5552,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5555,0.0,2.0,2.0,0.0,0.0,2.0,0.0
5607,0.0,2.0,2.0,0.0,0.0,0.0,0.0
5608,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6048,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6056,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6066,0.0,0.0,1.0,0.0,2.0,0.0,1.0
6079,2.0,0.0,1.0,0.0,2.0,0.0,1.0
6136,2.0,0.0,1.0,0.0,2.0,1.0,1.0
6137,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6308,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6556,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6579,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6637,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7009,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7058,0.0,0.0,0.0,0.0,2.0,0.0,1.0
7061,0.0,0.0,1.0,0.0,2.0,0.0,1.0
7071,2.0,0.0,1.0,0.0,2.0,0.0,1.0
7142,2.0,0.0,2.0,0.0,2.0,0.0,1.0
7336,2.0,0.0,2.0,0.0,2.0,1.0,1.0
7391,2.0,2.0,2.0,0.0,2.0,1.0,1.0
7405,2.0,2.0,2.0,0.0,2.0,2.0,1.0
7500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7558,2.0,2.0,2.0,0.0,0.0,2.0,0.0
7571,0.0,2.0,2.0,0.0,0.0,2.0,0.0
7642,0.0,2.0,0.0,0.0,0.0,2.0,0.0
7891,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8066,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8069,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8073,0.0,0.0,1.0,0.0,1.0,1.0,1.0
8078,0.0,0.0,1.0,0.0,2.0,1.0,1.0
8080,0.0,0.0,1.0,0.0,2.0,2.0,1.0
8127,2.0,0.0,1.0,0.0,2.0,2.0,1.0
8134,2.0,0.0,2.0,0.0,2.0,2.0,1.0
8221,2.0,2.0,2.0,0.0,2.0,2.0,1.0
8500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
8578,2.0,2.0,2.0,0.0,0.0,2.0,0.0
8580,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8627,0.0,2.0,2.0,0.0,0.0,0.0,0.0
8634,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9050,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9051,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9052,0.0,0.0,0.0,0.0,2.0,1.0,1.0
9053,0.0,0.0,0.0,0.0,2.0,2.0,1.0
9062,0.0,0.0,1.0,0.0,2.0,2.0,1.0
9087,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9110,2.0,0.0,2.0,0.0,2.0,2.0,1.0
9257,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
9552,2.0,2.0,2.0,0.0,0.0,2.0,0.0
