,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
14,0.0,0.0,0.0,0.0,1.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1037,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1055,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1060,2.0,0.0,0.0,0.0,2.0,1.0,1.0
1062,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1120,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1373,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1537,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1555,0.0,2.0,2.0,0.0,0.0,2.0,0.0
1562,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1620,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2012,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2074,0.0,0.0,1.0,0.0,2.0,0.0,1.0
2075,0.0,0.0,1.0,0.0,2.0,1.0,1.0
2079,2.0,0.0,1.0,0.0,2.0,1.0,1.0
2080,2.0,0.0,1.0,0.0,2.0,2.0,1.0
2164,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2277,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2512,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2579,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2580,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2664,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3043,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3044,0.0,0.0,0.0,0.0,2.0,0.0,1.0
3046,0.0,0.0,1.0,0.0,2.0,0.0,1.0
3071,2.0,0.0,1.0,0.0,2.0,0.0,1.0
3077,2.0,0.0,1.0,0.0,2.0,1.0,1.0
3101,2.0,0.0,2.0,0.0,2.0,1.0,1.0
3109,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3256,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3544,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3571,0.0,2.0,2.0,0.0,0.0,2.0,0.0
3601,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3609,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4062,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4063,2.0,0.0,0.0,0.0,1.0,0.0,1.0
4064,2.0,0.0,0.0,0.0,1.0,1.0,1.0
4069,2.0,0.0,0.0,0.0,2.0,1.0,1.0
4097,2.0,0.0,1.0,0.0,2.0,1.0,1.0
4145,2.0,0.0,1.0,0.0,2.0,2.0,1.0
4155,2.0,0.0,2.0,0.0,2.0,2.0,1.0
4276,2.0,2.0,2.0,0.0,2.0,2.0,1.0
4500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4563,0.0,2.0,2.0,0.0,2.0,2.0,0.0
4569,0.0,2.0,2.0,0.0,0.0,2.0,0.0
4645,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4655,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5054,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5057,0.0,0.0,0.0,0.0,2.0,1.0,1.0
5085,0.0,0.0,1.0,0.0,2.0,1.0,1.0
5087,2.0,0.0,1.0,0.0,2.0,1.0,1.0
5159,2.0,0.0,2.0,0.0,2.0,1.0,1.0
5165,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5369,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5557,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5587,0.0,2.0,2.0,0.0,0.0,2.0,0.0
5659,0.0,2.0,0.0,0.0,0.0,2.0,0.0
5665,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6035,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6037,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6045,0.0,0.0,1.0,0.0,2.0,0.0,1.0
6047,2.0,0.0,1.0,0.0,2.0,0.0,1.0
6063,2.0,0.0,1.0,0.0,2.0,1.0,1.0
6065,2.0,0.0,1.0,0.0,2.0,2.0,1.0
6104,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6216,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6537,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6547,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6565,0.0,2.0,2.0,0.0,0.0,0.0,0.0
6604,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
