,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1006,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1007,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1052,0.0,0.0,0.0,0.0,2.0,1.0,1.0
1055,2.0,0.0,0.0,0.0,2.0,1.0,1.0
1063,2.0,0.0,1.0,0.0,2.0,1.0,1.0
1206,2.0,0.0,2.0,0.0,2.0,1.0,1.0
1236,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1431,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1507,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1555,0.0,2.0,2.0,0.0,0.0,2.0,0.0
1706,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1736,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2007,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2034,0.0,0.0,1.0,0.0,2.0,0.0,1.0
2047,2.0,0.0,1.0,0.0,2.0,0.0,1.0
2051,2.0,0.0,1.0,0.0,2.0,1.0,1.0
2115,2.0,0.0,2.0,0.0,2.0,1.0,1.0
2126,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2264,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2507,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2547,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2615,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2626,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3020,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3021,0.0,0.0,0.0,0.0,2.0,0.0,1.0
3024,0.0,0.0,1.0,0.0,2.0,1.0,1.0
3026,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3039,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3075,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3219,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3521,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3526,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3539,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3575,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4041,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4049,0.0,0.0,0.0,0.0,2.0,0.0,1.0
4059,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4063,2.0,0.0,0.0,0.0,2.0,1.0,1.0
4077,2.0,0.0,1.0,0.0,2.0,1.0,1.0
4084,2.0,0.0,1.0,0.0,2.0,2.0,1.0
4166,2.0,0.0,2.0,0.0,2.0,2.0,1.0
4273,2.0,2.0,2.0,0.0,2.0,2.0,1.0
4500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4549,2.0,2.0,2.0,0.0,0.0,2.0,0.0
4563,0.0,2.0,2.0,0.0,0.0,2.0,0.0
4584,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4666,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5037,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5074,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5081,0.0,0.0,1.0,0.0,2.0,0.0,1.0
5087,2.0,0.0,1.0,0.0,2.0,0.0,1.0
5107,2.0,0.0,1.0,0.0,2.0,1.0,1.0
5134,2.0,0.0,2.0,0.0,2.0,1.0,1.0
5200,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5301,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5574,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5587,0.0,2.0,2.0,0.0,0.0,2.0,0.0
5634,0.0,2.0,0.0,0.0,0.0,2.0,0.0
5700,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6051,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6057,0.0,0.0,0.0,0.0,2.0,1.0,1.0
6058,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6079,2.0,0.0,1.0,0.0,2.0,2.0,1.0
6102,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6259,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6557,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6558,2.0,2.0,2.0,0.0,0.0,0.0,0.0
6579,0.0,2.0,2.0,0.0,0.0,0.0,0.0
6602,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7032,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7034,0.0,0.0,0.0,0.0,2.0,1.0,1.0
7065,0.0,0.0,1.0,0.0,2.0,1.0,1.0
7067,0.0,0.0,1.0,0.0,2.0,2.0,1.0
7071,2.0,0.0,1.0,0.0,2.0,2.0,1.0
7153,2.0,0.0,2.0,0.0,2.0,2.0,1.0
7318,2.0,2.0,2.0,0.0,2.0,2.0,1.0
7500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7534,2.0,2.0,2.0,0.0,0.0,2.0,0.0
7567,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7571,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7653,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8007,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8008,0.0,0.0,0.0,0.0,2.0,0.0,1.0
8037,0.0,0.0,1.0,0.0,2.0,0.0,1.0
