,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2674,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2795,2.0,0.0,1.0,0.0,2.0,0.0,0.0
3041,2.0,0.0,2.0,0.0,2.0,0.0,0.0
3064,2.0,0.0,2.0,0.0,2.0,1.0,0.0
3112,2.0,2.0,2.0,0.0,2.0,1.0,0.0
3123,0.0,2.0,2.0,0.0,2.0,1.0,0.0
3128,0.0,2.0,2.0,0.0,2.0,2.0,0.0
3174,0.0,2.0,2.0,0.0,0.0,2.0,0.0
3391,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3541,2.0,2.0,0.0,0.0,0.0,2.0,0.0
3612,2.0,0.0,0.0,0.0,0.0,2.0,0.0
3628,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,2.0,0.0,0.0,0.0,1.0,0.0,0.0
5602,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5682,2.0,0.0,0.0,0.0,2.0,1.0,0.0
5683,2.0,0.0,1.0,0.0,2.0,1.0,0.0
5684,2.0,0.0,1.0,0.0,2.0,2.0,0.0
5833,2.0,0.0,2.0,0.0,2.0,2.0,0.0
5949,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6035,0.0,2.0,2.0,0.0,2.0,2.0,0.0
6102,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6184,0.0,2.0,2.0,0.0,0.0,0.0,0.0
6303,2.0,2.0,2.0,0.0,0.0,0.0,0.0
6314,2.0,2.0,2.0,0.0,0.0,1.0,0.0
6321,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6333,2.0,2.0,1.0,0.0,0.0,2.0,0.0
6449,2.0,0.0,1.0,0.0,0.0,2.0,0.0
6803,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6821,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8639,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8778,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8853,2.0,0.0,1.0,0.0,2.0,0.0,0.0
