,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1063,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1087,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1111,2.0,0.0,1.0,0.0,2.0,0.0,1.0
1120,2.0,0.0,1.0,0.0,2.0,1.0,1.0
1332,2.0,0.0,2.0,0.0,2.0,1.0,1.0
1352,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1461,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1563,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1587,0.0,2.0,2.0,0.0,0.0,2.0,0.0
1832,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1852,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2017,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2019,0.0,0.0,1.0,0.0,2.0,0.0,1.0
2033,0.0,0.0,1.0,0.0,2.0,1.0,1.0
2047,2.0,0.0,1.0,0.0,2.0,1.0,1.0
2054,2.0,0.0,2.0,0.0,2.0,1.0,1.0
2058,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2196,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2517,2.0,2.0,2.0,0.0,0.0,2.0,0.0
2547,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2554,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2558,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3034,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3058,0.0,0.0,0.0,0.0,2.0,0.0,1.0
3071,2.0,0.0,0.0,0.0,2.0,0.0,1.0
3096,2.0,0.0,1.0,0.0,2.0,0.0,1.0
3102,2.0,0.0,1.0,0.0,2.0,1.0,1.0
3186,2.0,0.0,2.0,0.0,2.0,1.0,1.0
3314,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3393,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3558,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3571,0.0,2.0,2.0,0.0,0.0,2.0,0.0
3686,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3814,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4026,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4036,0.0,0.0,1.0,0.0,2.0,0.0,1.0
4041,0.0,0.0,1.0,0.0,2.0,1.0,1.0
4051,0.0,0.0,2.0,0.0,2.0,1.0,1.0
4063,2.0,0.0,2.0,0.0,2.0,1.0,1.0
4087,2.0,0.0,2.0,0.0,2.0,2.0,1.0
4186,2.0,2.0,2.0,0.0,2.0,2.0,1.0
4500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4536,2.0,2.0,2.0,0.0,0.0,2.0,0.0
4551,2.0,2.0,0.0,0.0,0.0,2.0,0.0
4563,0.0,2.0,0.0,0.0,0.0,2.0,0.0
4587,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5060,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5062,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5063,0.0,0.0,0.0,0.0,2.0,1.0,1.0
5071,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5076,0.0,0.0,1.0,0.0,2.0,2.0,1.0
5087,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5150,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5390,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5562,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5571,2.0,2.0,2.0,0.0,0.0,0.0,0.0
5587,0.0,2.0,2.0,0.0,0.0,0.0,0.0
5650,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6004,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6013,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6020,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6047,2.0,0.0,1.0,0.0,2.0,1.0,1.0
6083,2.0,0.0,2.0,0.0,2.0,1.0,1.0
6090,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6200,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6513,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6547,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6583,0.0,2.0,0.0,0.0,0.0,2.0,0.0
6590,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
