,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
381,0.0,0.0,1.0,0.0,0.0,1.0,0.0
391,0.0,0.0,1.0,0.0,1.0,1.0,0.0
392,0.0,0.0,1.0,0.0,1.0,2.0,0.0
393,0.0,0.0,1.0,0.0,2.0,2.0,0.0
442,0.0,0.0,2.0,0.0,2.0,2.0,0.0
892,0.0,0.0,2.0,0.0,2.0,0.0,0.0
893,0.0,0.0,2.0,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5756,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6256,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6267,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6632,0.0,0.0,1.0,0.0,0.0,2.0,0.0
7132,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8151,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9008,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9508,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10007,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10507,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11750,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11778,0.0,0.0,1.0,0.0,0.0,2.0,0.0
12278,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12609,0.0,2.0,1.0,0.0,0.0,0.0,0.0
13109,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13117,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15653,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16217,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17957,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17959,0.0,0.0,0.0,0.0,0.0,2.0,0.0
18459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18649,0.0,2.0,0.0,0.0,0.0,0.0,0.0
19149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19200,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19226,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19700,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19926,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20426,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21142,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21154,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21529,0.0,0.0,1.0,0.0,0.0,2.0,0.0
21654,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23326,0.0,0.0,1.0,0.0,0.0,1.0,1.0
23500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23826,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25643,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26000,0.0,0.0,1.0,0.0,0.0,1.0,1.0
26143,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28014,0.0,2.0,1.0,0.0,0.0,0.0,0.0
28514,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29790,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30290,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30380,0.0,0.0,1.0,0.0,0.0,1.0,0.0
