,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
338,0.0,0.0,1.0,0.0,0.0,0.0,0.0
398,0.0,0.0,1.0,0.0,0.0,1.0,0.0
463,0.0,0.0,2.0,0.0,0.0,1.0,0.0
898,0.0,0.0,2.0,0.0,0.0,0.0,0.0
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2577,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2619,2.0,0.0,1.0,0.0,2.0,0.0,0.0
2668,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2674,2.0,0.0,2.0,0.0,2.0,1.0,0.0
3059,0.0,0.0,2.0,0.0,2.0,1.0,0.0
3080,0.0,2.0,2.0,0.0,2.0,1.0,0.0
3119,0.0,2.0,2.0,0.0,0.0,1.0,0.0
3136,0.0,2.0,2.0,0.0,0.0,2.0,0.0
3168,0.0,2.0,0.0,0.0,0.0,2.0,0.0
3182,0.0,2.0,1.0,0.0,0.0,2.0,0.0
3199,2.0,2.0,1.0,0.0,0.0,2.0,0.0
3580,2.0,0.0,1.0,0.0,0.0,2.0,0.0
3636,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3682,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5643,2.0,0.0,0.0,0.0,1.0,0.0,0.0
5677,2.0,0.0,0.0,0.0,2.0,0.0,0.0
5742,2.0,0.0,1.0,0.0,2.0,0.0,0.0
5869,2.0,0.0,1.0,0.0,2.0,1.0,0.0
5903,2.0,0.0,2.0,0.0,2.0,1.0,0.0
5993,2.0,2.0,2.0,0.0,2.0,1.0,0.0
5997,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6099,0.0,2.0,2.0,0.0,2.0,2.0,0.0
6177,0.0,2.0,2.0,0.0,0.0,2.0,0.0
6239,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6403,2.0,2.0,0.0,0.0,0.0,2.0,0.0
6493,2.0,0.0,0.0,0.0,0.0,2.0,0.0
6497,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8479,2.0,0.0,0.0,0.0,0.0,0.0,1.0
8500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8603,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8667,2.0,0.0,0.0,0.0,2.0,0.0,0.0
