,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
76,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,0.0,0.0,2.0,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200191,2.0,0.0,0.0,0.0,0.0,0.0,1.0
200500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201183,2.0,0.0,0.0,0.0,0.0,0.0,0.0
201515,2.0,0.0,0.0,0.0,1.0,0.0,0.0
201683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201789,0.0,0.0,0.0,0.0,2.0,0.0,0.0
202289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203255,0.0,2.0,0.0,0.0,0.0,0.0,0.0
203755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204621,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206971,0.0,0.0,2.0,0.0,0.0,0.0,0.0
207471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207548,0.0,0.0,1.0,0.0,0.0,0.0,0.0
208548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227887,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228891,0.0,0.0,1.0,0.0,0.0,0.0,0.0
229391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229526,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233120,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236594,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253083,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253645,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261186,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400191,2.0,0.0,0.0,0.0,0.0,0.0,1.0
400500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
400655,2.0,0.0,0.0,0.0,1.0,0.0,0.0
400691,0.0,0.0,0.0,0.0,1.0,0.0,0.0
400869,0.0,0.0,0.0,0.0,2.0,0.0,0.0
401369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401743,0.0,2.0,0.0,0.0,0.0,0.0,0.0
402243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402471,0.0,0.0,1.0,0.0,0.0,0.0,0.0
405469,0.0,0.0,2.0,0.0,0.0,0.0,0.0
405969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407558,0.0,0.0,1.0,0.0,0.0,0.0,0.0
408058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409570,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410077,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
600319,2.0,0.0,0.0,0.0,0.0,0.0,1.0
600500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
600819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601055,2.0,0.0,0.0,0.0,0.0,0.0,0.0
601555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601599,0.0,0.0,0.0,0.0,1.0,0.0,0.0
601861,0.0,0.0,0.0,0.0,2.0,0.0,0.0
602361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602596,0.0,2.0,0.0,0.0,0.0,0.0,0.0
603096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603140,0.0,0.0,1.0,0.0,0.0,0.0,0.0
605950,0.0,0.0,2.0,0.0,0.0,0.0,0.0
606450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606549,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607250,0.0,0.0,1.0,0.0,0.0,0.0,0.0
608750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
616386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616546,0.0,0.0,1.0,0.0,0.0,0.0,0.0
618046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800159,2.0,0.0,0.0,0.0,0.0,0.0,1.0
800399,2.0,0.0,0.0,0.0,1.0,0.0,1.0
800500,2.0,0.0,0.0,0.0,1.0,0.0,0.0
800659,0.0,0.0,0.0,0.0,1.0,0.0,0.0
800845,0.0,0.0,0.0,0.0,2.0,0.0,0.0
801345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801655,0.0,2.0,0.0,0.0,0.0,0.0,0.0
802155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
805252,0.0,0.0,2.0,0.0,0.0,0.0,0.0
805752,0.0,0.0,1.0,0.0,0.0,0.0,0.0
806752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
807891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808175,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000159,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1000500,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1000659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000735,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1001235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001298,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1001525,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1001631,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1002025,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1002032,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1002131,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1002532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003217,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1005925,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1006425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1006925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006973,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1016096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1103891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
