,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
401,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1402,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4977,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6060,0.0,0.0,1.0,0.0,1.0,2.0,0.0
14761,0.0,2.0,1.0,0.0,1.0,2.0,0.0
30802,0.0,2.0,1.0,0.0,2.0,2.0,0.0
101401,0.0,2.0,0.0,0.0,2.0,2.0,0.0
105977,0.0,2.0,0.0,0.0,2.0,0.0,0.0
106064,0.0,2.0,0.0,0.0,2.0,1.0,0.0
106089,0.0,2.0,0.0,0.0,2.0,2.0,0.0
115761,0.0,0.0,0.0,0.0,2.0,2.0,0.0
131802,0.0,0.0,0.0,0.0,0.0,2.0,0.0
201000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
202569,0.0,0.0,0.0,0.0,1.0,2.0,1.0
202867,0.0,2.0,0.0,0.0,1.0,2.0,1.0
202877,0.0,2.0,0.0,0.0,2.0,2.0,1.0
203071,2.0,2.0,0.0,0.0,2.0,2.0,1.0
207089,2.0,2.0,0.0,0.0,2.0,0.0,1.0
207633,2.0,2.0,1.0,0.0,2.0,0.0,1.0
208553,2.0,2.0,1.0,0.0,2.0,1.0,1.0
215328,2.0,2.0,1.0,0.0,2.0,2.0,1.0
216527,2.0,2.0,2.0,0.0,2.0,2.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
303867,2.0,0.0,2.0,0.0,2.0,2.0,0.0
303877,2.0,0.0,2.0,0.0,0.0,2.0,0.0
304071,0.0,0.0,2.0,0.0,0.0,2.0,0.0
316328,0.0,0.0,2.0,0.0,0.0,0.0,0.0
317527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317560,0.0,0.0,0.0,0.0,0.0,1.0,0.0
323984,0.0,0.0,0.0,0.0,0.0,2.0,0.0
349029,0.0,0.0,0.0,0.0,1.0,2.0,0.0
403000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
405465,0.0,2.0,0.0,0.0,1.0,2.0,1.0
407108,0.0,2.0,0.0,0.0,2.0,2.0,1.0
407135,2.0,2.0,0.0,0.0,2.0,2.0,1.0
411087,2.0,2.0,1.0,0.0,2.0,2.0,1.0
419048,2.0,2.0,2.0,0.0,2.0,2.0,1.0
424984,2.0,2.0,2.0,0.0,2.0,0.0,1.0
425525,2.0,2.0,2.0,0.0,2.0,1.0,1.0
426288,2.0,2.0,2.0,0.0,2.0,2.0,1.0
504000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
506465,2.0,0.0,2.0,0.0,2.0,2.0,0.0
508108,2.0,0.0,2.0,0.0,0.0,2.0,0.0
508135,0.0,0.0,2.0,0.0,0.0,2.0,0.0
520048,0.0,0.0,0.0,0.0,0.0,2.0,0.0
527288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527804,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543717,0.0,0.0,0.0,0.0,0.0,2.0,0.0
594625,0.0,0.0,0.0,0.0,1.0,2.0,0.0
594631,0.0,0.0,0.0,0.0,2.0,2.0,0.0
605000,0.0,0.0,0.0,0.0,2.0,2.0,1.0
607391,2.0,0.0,0.0,0.0,2.0,2.0,1.0
608032,2.0,2.0,0.0,0.0,2.0,2.0,1.0
644717,2.0,2.0,0.0,0.0,2.0,0.0,1.0
645207,2.0,2.0,0.0,0.0,2.0,1.0,1.0
645593,2.0,2.0,0.0,0.0,2.0,2.0,1.0
695631,2.0,2.0,0.0,0.0,0.0,2.0,1.0
706000,2.0,2.0,0.0,0.0,0.0,2.0,0.0
708391,0.0,2.0,0.0,0.0,0.0,2.0,0.0
709032,0.0,0.0,0.0,0.0,0.0,2.0,0.0
709199,0.0,0.0,0.0,0.0,1.0,2.0,0.0
746593,0.0,0.0,0.0,0.0,1.0,0.0,0.0
746603,0.0,0.0,0.0,0.0,1.0,1.0,0.0
750107,0.0,0.0,0.0,0.0,1.0,2.0,0.0
807000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
808579,0.0,2.0,0.0,0.0,1.0,2.0,1.0
808799,2.0,2.0,0.0,0.0,1.0,2.0,1.0
810199,2.0,2.0,0.0,0.0,0.0,2.0,1.0
810774,2.0,2.0,0.0,0.0,1.0,2.0,1.0
811299,2.0,2.0,0.0,0.0,2.0,2.0,1.0
851107,2.0,2.0,0.0,0.0,2.0,0.0,1.0
851565,2.0,2.0,0.0,0.0,2.0,1.0,1.0
852658,2.0,2.0,0.0,0.0,2.0,2.0,1.0
908000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
909579,2.0,0.0,0.0,0.0,2.0,2.0,0.0
909799,0.0,0.0,0.0,0.0,2.0,2.0,0.0
912299,0.0,0.0,0.0,0.0,0.0,2.0,0.0
916605,0.0,0.0,0.0,0.0,1.0,2.0,0.0
953658,0.0,0.0,0.0,0.0,1.0,0.0,0.0
954004,0.0,0.0,0.0,0.0,1.0,1.0,0.0
954162,0.0,0.0,0.0,0.0,1.0,2.0,0.0
971086,0.0,2.0,0.0,0.0,1.0,2.0,0.0
1009000,0.0,2.0,0.0,0.0,1.0,2.0,1.0
1010847,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1011460,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1055162,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1059356,2.0,2.0,0.0,0.0,2.0,1.0,1.0
1066051,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1072086,2.0,0.0,0.0,0.0,2.0,2.0,1.0
1110000,2.0,0.0,0.0,0.0,2.0,2.0,0.0
1111847,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1112460,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1124733,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1124734,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1167051,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1168747,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1175616,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1211000,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1212511,2.0,0.0,0.0,0.0,2.0,2.0,1.0
1212620,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1225734,2.0,2.0,0.0,0.0,0.0,2.0,1.0
1232384,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1232388,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1276616,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1276775,2.0,2.0,0.0,0.0,2.0,1.0,1.0
1280103,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1312000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
1313511,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1313620,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1333388,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1352830,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1352831,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1381103,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1383611,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1394261,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1413000,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1414783,2.0,0.0,0.0,0.0,2.0,2.0,1.0
1415905,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1453831,2.0,2.0,0.0,0.0,0.0,2.0,1.0
1455364,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1481523,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1495261,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1496411,2.0,2.0,0.0,0.0,2.0,1.0,1.0
1501059,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1514000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
1515783,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1516905,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1582523,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1602059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603310,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1615000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1616927,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1616954,2.0,2.0,0.0,0.0,0.0,1.0,1.0
1617223,2.0,2.0,0.0,0.0,0.0,2.0,1.0
1622064,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1625045,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1716000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
1717927,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1717954,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1718223,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1720365,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1726045,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1730854,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1817000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1820159,2.0,0.0,0.0,0.0,0.0,2.0,1.0
1820407,2.0,0.0,0.0,0.0,1.0,2.0,1.0
1820408,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1821030,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1831854,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1832894,2.0,2.0,0.0,0.0,2.0,1.0,1.0
1835726,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1918000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
1921159,0.0,2.0,0.0,0.0,2.0,2.0,0.0
1921408,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1922030,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1936726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937257,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1952312,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1976635,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2019000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2020146,0.0,2.0,0.0,0.0,1.0,2.0,1.0
2020159,2.0,2.0,0.0,0.0,1.0,2.0,1.0
2020976,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2053312,2.0,2.0,0.0,0.0,2.0,0.0,1.0
2054575,2.0,2.0,0.0,0.0,2.0,1.0,1.0
2054729,2.0,2.0,0.0,0.0,2.0,2.0,1.0
2120000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
