,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
129,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1629,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2203,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2450,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2640,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2740,0.0,0.0,1.0,0.0,2.0,2.0,1.0
2751,2.0,0.0,1.0,0.0,2.0,2.0,1.0
2885,2.0,2.0,1.0,0.0,2.0,2.0,1.0
2891,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3950,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4140,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4251,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4385,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5072,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5497,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5545,0.0,0.0,0.0,0.0,1.0,2.0,1.0
5597,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5599,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5745,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5954,2.0,2.0,1.0,0.0,2.0,2.0,1.0
5974,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6997,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7097,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7099,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7454,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7460,0.0,0.0,2.0,0.0,0.0,1.0,0.0
7474,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8299,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8601,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8602,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8850,0.0,0.0,1.0,0.0,2.0,2.0,1.0
8863,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9050,2.0,2.0,1.0,0.0,2.0,2.0,1.0
9081,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
10101,2.0,2.0,2.0,0.0,0.0,2.0,0.0
10102,2.0,2.0,2.0,0.0,0.0,0.0,0.0
10363,0.0,2.0,2.0,0.0,0.0,0.0,0.0
10550,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11366,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11370,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11374,0.0,0.0,0.0,0.0,1.0,2.0,1.0
11424,0.0,0.0,0.0,0.0,2.0,2.0,1.0
11647,2.0,0.0,0.0,0.0,2.0,2.0,1.0
11819,2.0,0.0,1.0,0.0,2.0,2.0,1.0
11929,2.0,2.0,2.0,0.0,2.0,2.0,1.0
12500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
12870,2.0,2.0,2.0,0.0,2.0,0.0,0.0
12924,2.0,2.0,2.0,0.0,0.0,0.0,0.0
13147,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13455,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14426,0.0,0.0,0.0,0.0,0.0,2.0,1.0
14494,0.0,0.0,0.0,0.0,1.0,2.0,1.0
14523,0.0,0.0,0.0,0.0,2.0,2.0,1.0
14719,2.0,0.0,0.0,0.0,2.0,2.0,1.0
14792,2.0,0.0,1.0,0.0,2.0,2.0,1.0
15033,2.0,2.0,1.0,0.0,2.0,2.0,1.0
15055,2.0,2.0,2.0,0.0,2.0,2.0,1.0
15500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
15926,2.0,2.0,2.0,0.0,2.0,0.0,0.0
16023,2.0,2.0,2.0,0.0,0.0,0.0,0.0
16219,0.0,2.0,2.0,0.0,0.0,0.0,0.0
16533,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17248,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17424,0.0,0.0,0.0,0.0,0.0,2.0,1.0
17622,0.0,0.0,0.0,0.0,1.0,2.0,1.0
17647,0.0,0.0,0.0,0.0,2.0,2.0,1.0
17727,2.0,0.0,0.0,0.0,2.0,2.0,1.0
17840,2.0,0.0,1.0,0.0,2.0,2.0,1.0
18116,2.0,2.0,1.0,0.0,2.0,2.0,1.0
18139,2.0,2.0,2.0,0.0,2.0,2.0,1.0
18500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
