,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
320,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4471,0.0,0.0,1.0,0.0,0.0,2.0,0.0
14287,0.0,2.0,1.0,0.0,0.0,2.0,0.0
105471,0.0,2.0,1.0,0.0,0.0,0.0,0.0
115287,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
201407,2.0,0.0,1.0,0.0,0.0,0.0,1.0
201673,2.0,2.0,1.0,0.0,0.0,0.0,1.0
201709,2.0,2.0,1.0,0.0,1.0,0.0,1.0
201774,2.0,2.0,1.0,0.0,2.0,0.0,1.0
201892,2.0,2.0,1.0,0.0,2.0,1.0,1.0
201970,2.0,2.0,1.0,0.0,2.0,2.0,1.0
202320,2.0,2.0,0.0,0.0,2.0,2.0,1.0
202827,2.0,2.0,1.0,0.0,2.0,2.0,1.0
204094,2.0,2.0,2.0,0.0,2.0,2.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
302407,0.0,2.0,2.0,0.0,2.0,2.0,0.0
302673,0.0,0.0,2.0,0.0,2.0,2.0,0.0
302774,0.0,0.0,2.0,0.0,0.0,2.0,0.0
302970,0.0,0.0,2.0,0.0,0.0,0.0,0.0
305094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403391,2.0,0.0,0.0,0.0,0.0,0.0,1.0
403744,2.0,0.0,0.0,0.0,1.0,0.0,1.0
403793,2.0,0.0,0.0,0.0,2.0,0.0,1.0
403828,2.0,0.0,0.0,0.0,2.0,1.0,1.0
403948,2.0,0.0,0.0,0.0,2.0,2.0,1.0
403965,2.0,2.0,0.0,0.0,2.0,2.0,1.0
405087,2.0,2.0,1.0,0.0,2.0,2.0,1.0
406266,2.0,2.0,2.0,0.0,2.0,2.0,1.0
504000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
504391,0.0,2.0,2.0,0.0,2.0,2.0,0.0
504793,0.0,2.0,2.0,0.0,0.0,2.0,0.0
504948,0.0,2.0,2.0,0.0,0.0,0.0,0.0
504965,0.0,0.0,2.0,0.0,0.0,0.0,0.0
507266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605375,2.0,0.0,0.0,0.0,0.0,0.0,1.0
605504,2.0,0.0,0.0,0.0,1.0,0.0,1.0
605569,2.0,0.0,0.0,0.0,2.0,0.0,1.0
605765,2.0,2.0,0.0,0.0,2.0,0.0,1.0
605830,2.0,2.0,0.0,0.0,2.0,1.0,1.0
606532,2.0,2.0,0.0,0.0,2.0,2.0,1.0
607041,2.0,2.0,1.0,0.0,2.0,2.0,1.0
608179,2.0,2.0,2.0,0.0,2.0,2.0,1.0
706000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
706375,0.0,2.0,2.0,0.0,2.0,2.0,0.0
706569,0.0,2.0,2.0,0.0,0.0,2.0,0.0
706765,0.0,0.0,2.0,0.0,0.0,2.0,0.0
707532,0.0,0.0,2.0,0.0,0.0,0.0,0.0
709179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807423,2.0,0.0,0.0,0.0,0.0,0.0,1.0
807556,2.0,0.0,0.0,0.0,1.0,0.0,1.0
807581,2.0,0.0,0.0,0.0,2.0,0.0,1.0
807626,2.0,2.0,0.0,0.0,2.0,0.0,1.0
807902,2.0,2.0,0.0,0.0,2.0,1.0,1.0
808080,2.0,2.0,0.0,0.0,2.0,2.0,1.0
808844,2.0,2.0,1.0,0.0,2.0,2.0,1.0
810058,2.0,2.0,2.0,0.0,2.0,2.0,1.0
908000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
