,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
598,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2536,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2549,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2577,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2719,2.0,0.0,0.0,0.0,2.0,2.0,1.0
2843,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3039,2.0,2.0,1.0,0.0,2.0,2.0,1.0
3044,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4049,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4077,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4219,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4539,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5292,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5677,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5689,0.0,0.0,0.0,0.0,1.0,2.0,1.0
5709,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5759,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5830,2.0,0.0,1.0,0.0,2.0,2.0,1.0
6004,2.0,2.0,1.0,0.0,2.0,2.0,1.0
6005,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7189,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7209,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7259,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7504,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8206,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8366,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8561,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8580,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8799,2.0,0.0,0.0,0.0,2.0,2.0,1.0
8821,2.0,0.0,1.0,0.0,2.0,2.0,1.0
8974,2.0,2.0,1.0,0.0,2.0,2.0,1.0
8984,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
10061,2.0,2.0,2.0,0.0,0.0,2.0,0.0
10080,2.0,2.0,2.0,0.0,0.0,0.0,0.0
10290,2.0,2.0,2.0,0.0,0.0,1.0,0.0
10299,0.0,2.0,2.0,0.0,0.0,1.0,0.0
10474,0.0,0.0,2.0,0.0,0.0,1.0,0.0
10484,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11532,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11554,0.0,0.0,0.0,0.0,1.0,2.0,1.0
11559,0.0,0.0,0.0,0.0,2.0,2.0,1.0
11704,0.0,0.0,1.0,0.0,2.0,2.0,1.0
11711,2.0,0.0,1.0,0.0,2.0,2.0,1.0
12023,2.0,2.0,1.0,0.0,2.0,2.0,1.0
12043,2.0,2.0,2.0,0.0,2.0,2.0,1.0
12500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
13032,2.0,2.0,2.0,0.0,2.0,0.0,0.0
13059,2.0,2.0,2.0,0.0,0.0,0.0,0.0
13211,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13523,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14212,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14219,0.0,0.0,0.0,0.0,0.0,2.0,1.0
14553,0.0,0.0,0.0,0.0,1.0,2.0,1.0
14626,0.0,0.0,0.0,0.0,2.0,2.0,1.0
14847,2.0,0.0,0.0,0.0,2.0,2.0,1.0
14919,2.0,0.0,1.0,0.0,2.0,2.0,1.0
15054,2.0,2.0,1.0,0.0,2.0,2.0,1.0
15069,2.0,2.0,2.0,0.0,2.0,2.0,1.0
15500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
15719,2.0,2.0,2.0,0.0,2.0,0.0,0.0
16126,2.0,2.0,2.0,0.0,0.0,0.0,0.0
16347,0.0,2.0,2.0,0.0,0.0,0.0,0.0
16554,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17358,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17598,0.0,0.0,0.0,0.0,0.0,2.0,1.0
17626,0.0,0.0,0.0,0.0,1.0,2.0,1.0
17714,0.0,0.0,0.0,0.0,2.0,2.0,1.0
17791,2.0,0.0,0.0,0.0,2.0,2.0,1.0
17797,2.0,0.0,1.0,0.0,2.0,2.0,1.0
18022,2.0,2.0,1.0,0.0,2.0,2.0,1.0
18060,2.0,2.0,2.0,0.0,2.0,2.0,1.0
18500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
19098,2.0,2.0,2.0,0.0,2.0,0.0,0.0
19214,2.0,2.0,2.0,0.0,0.0,0.0,0.0
19291,0.0,2.0,2.0,0.0,0.0,0.0,0.0
19522,0.0,0.0,2.0,0.0,0.0,0.0,0.0
19560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19955,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20559,0.0,0.0,0.0,0.0,1.0,1.0,1.0
20822,0.0,0.0,0.0,0.0,1.0,2.0,1.0
20832,0.0,0.0,0.0,0.0,2.0,2.0,1.0
21023,2.0,0.0,0.0,0.0,2.0,2.0,1.0
21036,2.0,0.0,1.0,0.0,2.0,2.0,1.0
21252,2.0,2.0,1.0,0.0,2.0,2.0,1.0
21309,2.0,2.0,2.0,0.0,2.0,2.0,1.0
21500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
22322,2.0,2.0,2.0,0.0,2.0,0.0,0.0
22332,2.0,2.0,2.0,0.0,0.0,0.0,0.0
22523,0.0,2.0,2.0,0.0,0.0,0.0,0.0
22752,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23477,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23479,0.0,0.0,0.0,0.0,0.0,2.0,1.0
23573,0.0,0.0,0.0,0.0,1.0,2.0,1.0
23585,0.0,0.0,0.0,0.0,2.0,2.0,1.0
23648,0.0,0.0,1.0,0.0,2.0,2.0,1.0
23807,2.0,0.0,1.0,0.0,2.0,2.0,1.0
23935,2.0,0.0,2.0,0.0,2.0,2.0,1.0
23943,2.0,2.0,2.0,0.0,2.0,2.0,1.0
24500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
24979,2.0,2.0,2.0,0.0,2.0,0.0,0.0
25085,2.0,2.0,2.0,0.0,0.0,0.0,0.0
25307,0.0,2.0,2.0,0.0,0.0,0.0,0.0
25435,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26410,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26657,0.0,0.0,0.0,0.0,0.0,2.0,1.0
26670,0.0,0.0,0.0,0.0,1.0,2.0,1.0
26695,0.0,0.0,0.0,0.0,2.0,2.0,1.0
26815,2.0,0.0,0.0,0.0,2.0,2.0,1.0
26853,2.0,0.0,1.0,0.0,2.0,2.0,1.0
27063,2.0,2.0,1.0,0.0,2.0,2.0,1.0
27071,2.0,2.0,2.0,0.0,2.0,2.0,1.0
27500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
28157,2.0,2.0,2.0,0.0,2.0,0.0,0.0
28195,2.0,2.0,2.0,0.0,0.0,0.0,0.0
28315,0.0,2.0,2.0,0.0,0.0,0.0,0.0
28563,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29453,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29474,0.0,0.0,0.0,0.0,0.0,2.0,1.0
29484,0.0,0.0,0.0,0.0,1.0,2.0,1.0
29552,0.0,0.0,0.0,0.0,2.0,2.0,1.0
29791,2.0,0.0,0.0,0.0,2.0,2.0,1.0
29828,2.0,0.0,1.0,0.0,2.0,2.0,1.0
29941,2.0,2.0,2.0,0.0,2.0,2.0,1.0
30500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
30974,2.0,2.0,2.0,0.0,2.0,0.0,0.0
31052,2.0,2.0,2.0,0.0,0.0,0.0,0.0
31291,0.0,2.0,2.0,0.0,0.0,0.0,0.0
31441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
