,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0.0,0.0,2.0,0.0,0.0,0.0,0.0
60144,0.0,2.0,2.0,0.0,0.0,0.0,0.0
101059,0.0,2.0,0.0,0.0,0.0,0.0,0.0
161144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201727,2.0,0.0,0.0,0.0,0.0,0.0,1.0
202857,2.0,0.0,0.0,0.0,1.0,0.0,1.0
203117,2.0,0.0,0.0,0.0,2.0,0.0,1.0
203223,2.0,2.0,0.0,0.0,2.0,0.0,1.0
204969,2.0,2.0,1.0,0.0,2.0,0.0,1.0
208333,2.0,2.0,2.0,0.0,2.0,0.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
302727,0.0,2.0,2.0,0.0,2.0,0.0,0.0
304117,0.0,2.0,2.0,0.0,0.0,0.0,0.0
304223,0.0,0.0,2.0,0.0,0.0,0.0,0.0
309333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403551,2.0,0.0,0.0,0.0,0.0,0.0,1.0
404803,2.0,0.0,0.0,0.0,1.0,0.0,1.0
404956,2.0,0.0,0.0,0.0,2.0,0.0,1.0
405935,2.0,2.0,0.0,0.0,2.0,0.0,1.0
406491,2.0,2.0,1.0,0.0,2.0,0.0,1.0
410057,2.0,2.0,2.0,0.0,2.0,0.0,1.0
504000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
504551,0.0,2.0,2.0,0.0,2.0,0.0,0.0
505956,0.0,2.0,2.0,0.0,0.0,0.0,0.0
506935,0.0,0.0,2.0,0.0,0.0,0.0,0.0
511057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605983,2.0,0.0,0.0,0.0,0.0,0.0,1.0
606813,2.0,0.0,0.0,0.0,1.0,0.0,1.0
607494,2.0,0.0,0.0,0.0,2.0,0.0,1.0
608623,2.0,2.0,0.0,0.0,2.0,0.0,1.0
609491,2.0,2.0,1.0,0.0,2.0,0.0,1.0
612929,2.0,2.0,2.0,0.0,2.0,0.0,1.0
706000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
706983,0.0,2.0,2.0,0.0,2.0,0.0,0.0
708494,0.0,2.0,2.0,0.0,0.0,0.0,0.0
709623,0.0,0.0,2.0,0.0,0.0,0.0,0.0
713929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807967,2.0,0.0,0.0,0.0,0.0,0.0,1.0
808765,2.0,0.0,0.0,0.0,1.0,0.0,1.0
809056,2.0,0.0,0.0,0.0,2.0,0.0,1.0
809698,2.0,2.0,0.0,0.0,2.0,0.0,1.0
810246,2.0,2.0,1.0,0.0,2.0,0.0,1.0
812731,2.0,2.0,2.0,0.0,2.0,0.0,1.0
908000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
908967,0.0,2.0,2.0,0.0,2.0,0.0,0.0
910056,0.0,2.0,2.0,0.0,0.0,0.0,0.0
910698,0.0,0.0,2.0,0.0,0.0,0.0,0.0
913731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009791,2.0,0.0,0.0,0.0,0.0,0.0,1.0
