,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
78,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2355,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2611,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2751,2.0,0.0,0.0,0.0,0.0,2.0,1.0
2904,2.0,0.0,0.0,0.0,1.0,2.0,1.0
2940,2.0,0.0,1.0,0.0,1.0,2.0,1.0
2995,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3145,2.0,2.0,1.0,0.0,2.0,2.0,1.0
3216,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4111,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4251,0.0,2.0,2.0,0.0,2.0,0.0,0.0
4495,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4645,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5424,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5511,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5592,0.0,0.0,0.0,0.0,1.0,2.0,1.0
5677,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5759,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5782,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5964,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5967,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7011,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7177,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7259,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7464,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8089,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8091,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8429,0.0,0.0,0.0,0.0,1.0,2.0,1.0
8563,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8703,2.0,0.0,0.0,0.0,2.0,2.0,1.0
8774,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9061,2.0,2.0,1.0,0.0,2.0,2.0,1.0
9065,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
9591,2.0,2.0,2.0,0.0,2.0,0.0,0.0
9609,2.0,2.0,2.0,0.0,2.0,1.0,0.0
10063,2.0,2.0,2.0,0.0,0.0,1.0,0.0
10203,0.0,2.0,2.0,0.0,0.0,1.0,0.0
10561,0.0,0.0,2.0,0.0,0.0,1.0,0.0
10565,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11109,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11469,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11654,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11657,0.0,0.0,0.0,0.0,1.0,2.0,1.0
11699,0.0,0.0,0.0,0.0,2.0,2.0,1.0
11807,2.0,0.0,0.0,0.0,2.0,2.0,1.0
11840,2.0,0.0,1.0,0.0,2.0,2.0,1.0
12071,2.0,2.0,1.0,0.0,2.0,2.0,1.0
12077,2.0,2.0,2.0,0.0,2.0,2.0,1.0
12500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
13157,2.0,2.0,2.0,0.0,2.0,0.0,0.0
13199,2.0,2.0,2.0,0.0,0.0,0.0,0.0
13307,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13571,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14436,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14498,0.0,0.0,0.0,0.0,0.0,2.0,1.0
14506,0.0,0.0,0.0,0.0,1.0,2.0,1.0
14564,0.0,0.0,0.0,0.0,2.0,2.0,1.0
14676,0.0,0.0,1.0,0.0,2.0,2.0,1.0
14687,2.0,0.0,1.0,0.0,2.0,2.0,1.0
14907,2.0,0.0,2.0,0.0,2.0,2.0,1.0
14913,2.0,2.0,2.0,0.0,2.0,2.0,1.0
15500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
15998,2.0,2.0,2.0,0.0,2.0,0.0,0.0
16064,2.0,2.0,2.0,0.0,0.0,0.0,0.0
16187,0.0,2.0,2.0,0.0,0.0,0.0,0.0
16407,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17148,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17485,0.0,0.0,0.0,0.0,0.0,2.0,1.0
17692,0.0,0.0,0.0,0.0,1.0,2.0,1.0
17718,0.0,0.0,0.0,0.0,2.0,2.0,1.0
17791,2.0,0.0,0.0,0.0,2.0,2.0,1.0
17837,2.0,0.0,1.0,0.0,2.0,2.0,1.0
18041,2.0,0.0,2.0,0.0,2.0,2.0,1.0
18042,2.0,2.0,2.0,0.0,2.0,2.0,1.0
18500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
18985,2.0,2.0,2.0,0.0,2.0,0.0,0.0
19218,2.0,2.0,2.0,0.0,0.0,0.0,0.0
19291,0.0,2.0,2.0,0.0,0.0,0.0,0.0
19541,0.0,2.0,0.0,0.0,0.0,0.0,0.0
19542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20499,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20659,0.0,0.0,0.0,0.0,1.0,1.0,1.0
20669,0.0,0.0,0.0,0.0,1.0,2.0,1.0
20678,0.0,0.0,0.0,0.0,2.0,2.0,1.0
20703,2.0,0.0,0.0,0.0,2.0,2.0,1.0
20752,2.0,0.0,1.0,0.0,2.0,2.0,1.0
20954,2.0,2.0,1.0,0.0,2.0,2.0,1.0
20971,2.0,2.0,2.0,0.0,2.0,2.0,1.0
21500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
22169,2.0,2.0,2.0,0.0,2.0,0.0,0.0
22178,2.0,2.0,2.0,0.0,0.0,0.0,0.0
22203,0.0,2.0,2.0,0.0,0.0,0.0,0.0
22454,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23390,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23567,0.0,0.0,0.0,0.0,1.0,1.0,1.0
23628,0.0,0.0,0.0,0.0,2.0,1.0,1.0
23839,2.0,0.0,0.0,0.0,2.0,1.0,1.0
23977,2.0,0.0,0.0,0.0,2.0,2.0,1.0
24017,2.0,0.0,1.0,0.0,2.0,2.0,1.0
24163,2.0,2.0,1.0,0.0,2.0,2.0,1.0
