,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
73,0.0,0.0,1.0,0.0,0.0,0.0,0.0
756,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1573,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2811,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2813,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3324,0.0,0.0,1.0,0.0,0.0,2.0,1.0
3500,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5544,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6109,0.0,0.0,0.0,0.0,0.0,2.0,1.0
6500,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8268,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8270,0.0,0.0,0.0,0.0,0.0,2.0,1.0
9328,0.0,0.0,0.0,0.0,1.0,2.0,1.0
9377,0.0,0.0,1.0,0.0,1.0,2.0,1.0
9500,0.0,0.0,1.0,0.0,1.0,2.0,0.0
9770,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9815,0.0,0.0,1.0,0.0,1.0,1.0,0.0
10828,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10877,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11315,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12435,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12499,0.0,0.0,0.0,0.0,0.0,2.0,1.0
12500,0.0,0.0,0.0,0.0,0.0,2.0,0.0
13999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15324,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17596,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18632,0.0,0.0,0.0,0.0,0.0,2.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
20132,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21071,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21107,0.0,0.0,0.0,0.0,0.0,2.0,1.0
21500,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23005,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24544,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24545,0.0,0.0,0.0,0.0,0.0,2.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
26045,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26648,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29909,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30520,0.0,0.0,0.0,0.0,0.0,2.0,0.0
