,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
179,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1679,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1933,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2595,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2652,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2846,0.0,0.0,1.0,0.0,2.0,2.0,1.0
2847,2.0,0.0,1.0,0.0,2.0,2.0,1.0
2975,2.0,2.0,1.0,0.0,2.0,2.0,1.0
2989,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3433,2.0,2.0,2.0,0.0,2.0,0.0,1.0
3497,2.0,2.0,2.0,0.0,2.0,1.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,1.0,0.0
4152,2.0,2.0,2.0,0.0,0.0,1.0,0.0
4347,0.0,2.0,2.0,0.0,0.0,1.0,0.0
4475,0.0,0.0,2.0,0.0,0.0,1.0,0.0
4489,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5401,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5562,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5699,0.0,0.0,0.0,0.0,1.0,2.0,1.0
5727,2.0,0.0,0.0,0.0,1.0,2.0,1.0
5752,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5879,2.0,0.0,1.0,0.0,2.0,2.0,1.0
6085,2.0,2.0,1.0,0.0,2.0,2.0,1.0
6089,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7199,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7227,0.0,2.0,2.0,0.0,2.0,0.0,0.0
7252,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7585,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8420,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8679,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8766,0.0,0.0,0.0,0.0,1.0,2.0,1.0
8828,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8890,0.0,0.0,1.0,0.0,2.0,2.0,1.0
8895,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9190,2.0,2.0,1.0,0.0,2.0,2.0,1.0
9207,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
10179,2.0,2.0,2.0,0.0,2.0,0.0,0.0
10328,2.0,2.0,2.0,0.0,0.0,0.0,0.0
10395,0.0,2.0,2.0,0.0,0.0,0.0,0.0
10690,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11195,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11215,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11499,0.0,0.0,0.0,0.0,1.0,2.0,1.0
11553,0.0,0.0,0.0,0.0,2.0,2.0,1.0
11711,2.0,0.0,0.0,0.0,2.0,2.0,1.0
11737,2.0,0.0,1.0,0.0,2.0,2.0,1.0
11922,2.0,0.0,2.0,0.0,2.0,2.0,1.0
11941,2.0,2.0,2.0,0.0,2.0,2.0,1.0
12500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
12715,2.0,2.0,2.0,0.0,2.0,0.0,0.0
13053,2.0,2.0,2.0,0.0,0.0,0.0,0.0
13211,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13422,0.0,2.0,0.0,0.0,0.0,0.0,0.0
13441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14457,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14459,0.0,0.0,0.0,0.0,0.0,2.0,1.0
14468,0.0,0.0,0.0,0.0,1.0,2.0,1.0
14555,0.0,0.0,0.0,0.0,2.0,2.0,1.0
14783,2.0,0.0,0.0,0.0,2.0,2.0,1.0
14798,2.0,0.0,1.0,0.0,2.0,2.0,1.0
15010,2.0,2.0,1.0,0.0,2.0,2.0,1.0
15026,2.0,2.0,2.0,0.0,2.0,2.0,1.0
15500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
15959,2.0,2.0,2.0,0.0,2.0,0.0,0.0
16055,2.0,2.0,2.0,0.0,0.0,0.0,0.0
16283,0.0,2.0,2.0,0.0,0.0,0.0,0.0
16510,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17395,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17405,0.0,0.0,0.0,0.0,0.0,2.0,1.0
17503,0.0,0.0,0.0,0.0,1.0,2.0,1.0
17647,0.0,0.0,0.0,0.0,2.0,2.0,1.0
17759,2.0,0.0,0.0,0.0,2.0,2.0,1.0
17774,2.0,0.0,1.0,0.0,2.0,2.0,1.0
18026,2.0,2.0,1.0,0.0,2.0,2.0,1.0
18033,2.0,2.0,2.0,0.0,2.0,2.0,1.0
18500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
