,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
161,0.0,0.0,1.0,0.0,0.0,0.0,0.0
324,0.0,0.0,1.0,0.0,1.0,1.0,0.0
326,0.0,0.0,1.0,0.0,2.0,2.0,0.0
366,0.0,0.0,2.0,0.0,2.0,2.0,0.0
2463,0.0,2.0,2.0,0.0,2.0,2.0,0.0
100326,0.0,2.0,2.0,0.0,0.0,0.0,0.0
100366,0.0,2.0,0.0,0.0,0.0,0.0,0.0
100915,0.0,2.0,0.0,0.0,1.0,0.0,0.0
101804,0.0,2.0,0.0,0.0,1.0,1.0,0.0
102463,0.0,0.0,0.0,0.0,1.0,1.0,0.0
106647,0.0,0.0,0.0,0.0,1.0,2.0,0.0
200000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
200869,0.0,2.0,0.0,0.0,1.0,2.0,1.0
200915,0.0,2.0,0.0,0.0,0.0,2.0,1.0
201279,2.0,2.0,0.0,0.0,0.0,2.0,1.0
202229,2.0,2.0,0.0,0.0,1.0,2.0,1.0
202575,2.0,2.0,0.0,0.0,2.0,2.0,1.0
206647,2.0,2.0,0.0,0.0,2.0,0.0,1.0
207035,2.0,2.0,0.0,0.0,2.0,1.0,1.0
209590,2.0,2.0,0.0,0.0,2.0,2.0,1.0
300000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
300869,2.0,0.0,0.0,0.0,2.0,2.0,0.0
301279,0.0,0.0,0.0,0.0,2.0,2.0,0.0
302575,0.0,0.0,0.0,0.0,0.0,2.0,0.0
305708,0.0,0.0,0.0,0.0,1.0,2.0,0.0
309590,0.0,0.0,0.0,0.0,1.0,0.0,0.0
309984,0.0,0.0,0.0,0.0,1.0,1.0,0.0
311256,0.0,0.0,0.0,0.0,1.0,2.0,0.0
400000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
401029,0.0,2.0,0.0,0.0,1.0,2.0,1.0
401055,2.0,2.0,0.0,0.0,1.0,2.0,1.0
401853,2.0,2.0,0.0,0.0,2.0,2.0,1.0
411256,2.0,2.0,0.0,0.0,2.0,0.0,1.0
412273,2.0,2.0,0.0,0.0,2.0,1.0,1.0
415440,2.0,2.0,0.0,0.0,2.0,2.0,1.0
500000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
501029,2.0,0.0,0.0,0.0,2.0,2.0,0.0
501055,0.0,0.0,0.0,0.0,2.0,2.0,0.0
501853,0.0,0.0,0.0,0.0,0.0,2.0,0.0
507173,0.0,0.0,0.0,0.0,1.0,2.0,0.0
515440,0.0,0.0,0.0,0.0,1.0,0.0,0.0
516760,0.0,0.0,0.0,0.0,1.0,1.0,0.0
517018,0.0,0.0,0.0,0.0,1.0,2.0,0.0
600000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
601025,0.0,2.0,0.0,0.0,1.0,2.0,1.0
601151,2.0,2.0,0.0,0.0,1.0,2.0,1.0
607860,2.0,2.0,0.0,0.0,2.0,2.0,1.0
617018,2.0,2.0,0.0,0.0,2.0,0.0,1.0
618308,2.0,2.0,0.0,0.0,2.0,1.0,1.0
618672,2.0,2.0,0.0,0.0,2.0,2.0,1.0
700000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
701025,2.0,0.0,0.0,0.0,2.0,2.0,0.0
701151,0.0,0.0,0.0,0.0,2.0,2.0,0.0
707860,0.0,0.0,0.0,0.0,0.0,2.0,0.0
718672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719039,0.0,0.0,0.0,0.0,0.0,1.0,0.0
724390,0.0,0.0,0.0,0.0,1.0,1.0,0.0
724391,0.0,0.0,0.0,0.0,2.0,1.0,0.0
725250,0.0,0.0,0.0,0.0,2.0,2.0,0.0
800000,0.0,0.0,0.0,0.0,2.0,2.0,1.0
801442,0.0,2.0,0.0,0.0,2.0,2.0,1.0
801471,2.0,2.0,0.0,0.0,2.0,2.0,1.0
824391,2.0,2.0,0.0,0.0,0.0,2.0,1.0
825250,2.0,2.0,0.0,0.0,0.0,0.0,1.0
825251,2.0,2.0,0.0,0.0,0.0,1.0,1.0
828946,2.0,2.0,0.0,0.0,0.0,2.0,1.0
831505,2.0,2.0,0.0,0.0,1.0,2.0,1.0
892986,2.0,2.0,0.0,0.0,2.0,2.0,1.0
900000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
901442,2.0,0.0,0.0,0.0,2.0,2.0,0.0
901471,0.0,0.0,0.0,0.0,2.0,2.0,0.0
928946,0.0,0.0,0.0,0.0,2.0,0.0,0.0
929027,0.0,0.0,0.0,0.0,2.0,1.0,0.0
934481,0.0,0.0,0.0,0.0,2.0,2.0,0.0
992986,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1000000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1001375,2.0,2.0,0.0,0.0,0.0,2.0,1.0
1002460,2.0,2.0,0.0,0.0,1.0,2.0,1.0
1002800,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1034481,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1034623,2.0,2.0,0.0,0.0,2.0,1.0,1.0
1036211,2.0,2.0,0.0,0.0,2.0,2.0,1.0
1100000,2.0,2.0,0.0,0.0,2.0,2.0,0.0
1101375,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1102800,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1106260,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1136211,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1136578,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1136855,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1200000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
