,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
311,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,0.0,0.0,1.0,0.0,0.0,1.0,0.0
544,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1963,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2058,0.0,0.0,1.0,0.0,2.0,2.0,0.0
34962,0.0,2.0,1.0,0.0,2.0,2.0,0.0
100544,0.0,2.0,1.0,0.0,2.0,0.0,0.0
102058,0.0,2.0,1.0,0.0,0.0,0.0,0.0
103323,0.0,2.0,1.0,0.0,0.0,1.0,0.0
107935,0.0,2.0,1.0,0.0,1.0,1.0,0.0
111987,0.0,2.0,1.0,0.0,2.0,1.0,0.0
128571,0.0,2.0,1.0,0.0,2.0,2.0,0.0
134962,0.0,0.0,1.0,0.0,2.0,2.0,0.0
200000,0.0,0.0,1.0,0.0,2.0,2.0,1.0
200095,2.0,0.0,1.0,0.0,2.0,2.0,1.0
200203,2.0,2.0,1.0,0.0,2.0,2.0,1.0
200422,2.0,2.0,0.0,0.0,2.0,2.0,1.0
201570,2.0,2.0,1.0,0.0,2.0,2.0,1.0
203173,2.0,2.0,2.0,0.0,2.0,2.0,1.0
211987,2.0,2.0,2.0,0.0,0.0,2.0,1.0
228571,2.0,2.0,2.0,0.0,0.0,0.0,1.0
229050,2.0,2.0,2.0,0.0,0.0,1.0,1.0
229059,2.0,2.0,2.0,0.0,0.0,2.0,1.0
300000,2.0,2.0,2.0,0.0,0.0,2.0,0.0
300095,0.0,2.0,2.0,0.0,0.0,2.0,0.0
300203,0.0,0.0,2.0,0.0,0.0,2.0,0.0
301910,0.0,0.0,2.0,0.0,1.0,2.0,0.0
303173,0.0,0.0,0.0,0.0,1.0,2.0,0.0
329059,0.0,0.0,0.0,0.0,1.0,0.0,0.0
329350,0.0,0.0,0.0,0.0,2.0,0.0,0.0
329864,0.0,0.0,0.0,0.0,2.0,1.0,0.0
333858,0.0,0.0,0.0,0.0,2.0,2.0,0.0
400000,0.0,0.0,0.0,0.0,2.0,2.0,1.0
400095,2.0,0.0,0.0,0.0,2.0,2.0,1.0
400196,2.0,2.0,0.0,0.0,2.0,2.0,1.0
401254,2.0,2.0,1.0,0.0,2.0,2.0,1.0
402606,2.0,2.0,2.0,0.0,2.0,2.0,1.0
429350,2.0,2.0,2.0,0.0,0.0,2.0,1.0
433858,2.0,2.0,2.0,0.0,0.0,0.0,1.0
434087,2.0,2.0,2.0,0.0,0.0,1.0,1.0
