,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
169,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1605,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1669,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2876,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3105,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5064,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5760,0.0,0.0,1.0,0.0,1.0,2.0,1.0
6175,0.0,2.0,1.0,0.0,2.0,2.0,1.0
6500,0.0,2.0,1.0,0.0,2.0,2.0,0.0
6828,0.0,2.0,2.0,0.0,2.0,2.0,0.0
7260,0.0,2.0,2.0,0.0,2.0,0.0,0.0
7460,0.0,2.0,2.0,0.0,2.0,1.0,0.0
7675,0.0,0.0,2.0,0.0,0.0,1.0,0.0
8000,0.0,0.0,2.0,0.0,0.0,1.0,1.0
8328,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8960,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9111,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9235,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10611,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11371,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12279,0.0,0.0,0.0,0.0,0.0,2.0,1.0
12321,0.0,0.0,1.0,0.0,0.0,2.0,1.0
12500,0.0,0.0,1.0,0.0,0.0,2.0,0.0
13779,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14819,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15600,0.0,2.0,1.0,0.0,0.0,1.0,0.0
16319,0.0,2.0,1.0,0.0,0.0,0.0,0.0
17000,0.0,2.0,1.0,0.0,0.0,0.0,1.0
17100,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17718,0.0,0.0,2.0,0.0,0.0,0.0,1.0
18500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18923,0.0,0.0,2.0,0.0,0.0,1.0,0.0
19218,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20000,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20423,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20538,0.0,0.0,1.0,0.0,0.0,1.0,1.0
21500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22038,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23718,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24346,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24445,0.0,0.0,1.0,0.0,0.0,1.0,1.0
24500,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25846,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27217,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29489,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31133,0.0,0.0,0.0,0.0,0.0,1.0,0.0
