,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
229,0.0,0.0,1.0,0.0,0.0,1.0,0.0
232,0.0,0.0,1.0,0.0,0.0,2.0,0.0
1729,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2551,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2601,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2602,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2638,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2830,0.0,0.0,1.0,0.0,2.0,2.0,1.0
2847,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3009,2.0,2.0,1.0,0.0,2.0,2.0,1.0
3017,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4102,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4138,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4347,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4509,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5068,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5509,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5636,0.0,0.0,0.0,0.0,2.0,1.0,1.0
5759,2.0,0.0,0.0,0.0,2.0,1.0,1.0
5777,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5783,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5974,2.0,2.0,1.0,0.0,2.0,2.0,1.0
5977,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7136,2.0,2.0,2.0,0.0,0.0,2.0,0.0
7259,0.0,2.0,2.0,0.0,0.0,2.0,0.0
7277,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7474,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8479,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8483,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8563,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8767,2.0,0.0,0.0,0.0,2.0,1.0,1.0
8828,2.0,0.0,0.0,0.0,2.0,2.0,1.0
8885,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9133,2.0,2.0,1.0,0.0,2.0,2.0,1.0
9193,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
