,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2739,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2992,0.0,0.0,2.0,0.0,0.0,0.0,1.0
3500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6060,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6244,0.0,0.0,2.0,0.0,0.0,0.0,1.0
6500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8982,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9210,0.0,0.0,2.0,0.0,0.0,0.0,1.0
9500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9823,2.0,0.0,2.0,0.0,0.0,0.0,0.0
10710,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,2.0,0.0,0.0,0.0,0.0,0.0,1.0
11323,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12054,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12466,0.0,0.0,2.0,0.0,0.0,0.0,1.0
12500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13979,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,2.0,0.0,0.0,0.0,1.0
15479,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15481,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18292,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18646,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,2.0,0.0,0.0,0.0,1.0
20146,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21029,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21231,0.0,0.0,2.0,0.0,0.0,0.0,1.0
21500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23335,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23610,0.0,0.0,2.0,0.0,0.0,0.0,1.0
24500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24671,2.0,0.0,2.0,0.0,0.0,0.0,0.0
25110,2.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,2.0,0.0,0.0,0.0,0.0,0.0,1.0
26171,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26991,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27382,0.0,0.0,2.0,0.0,0.0,0.0,1.0
27500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29663,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30093,0.0,0.0,2.0,0.0,0.0,0.0,1.0
30500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
