,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1156,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2046,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2519,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2546,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3425,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3430,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3453,0.0,0.0,1.0,0.0,0.0,2.0,1.0
3500,0.0,0.0,1.0,0.0,0.0,2.0,0.0
3930,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7545,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7547,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8047,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8137,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8148,0.0,0.0,0.0,0.0,0.0,2.0,1.0
8163,0.0,0.0,0.0,0.0,1.0,2.0,1.0
8500,0.0,0.0,0.0,0.0,1.0,2.0,0.0
8648,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9160,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9161,0.0,0.0,0.0,0.0,0.0,2.0,1.0
9500,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10222,0.0,0.0,0.0,0.0,0.0,1.0,1.0
