,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
202015,2.0,0.0,1.0,0.0,0.0,0.0,1.0
202035,2.0,0.0,0.0,0.0,0.0,0.0,1.0
203314,2.0,0.0,0.0,0.0,1.0,0.0,1.0
203577,2.0,0.0,0.0,0.0,2.0,0.0,1.0
204535,2.0,2.0,0.0,0.0,2.0,0.0,1.0
206237,2.0,2.0,1.0,0.0,2.0,0.0,1.0
209429,2.0,2.0,2.0,0.0,2.0,0.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
303015,0.0,2.0,2.0,0.0,2.0,0.0,0.0
304577,0.0,2.0,2.0,0.0,0.0,0.0,0.0
305535,0.0,0.0,2.0,0.0,0.0,0.0,0.0
310429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404639,2.0,0.0,0.0,0.0,0.0,0.0,1.0
405844,2.0,0.0,0.0,0.0,1.0,0.0,1.0
406069,2.0,2.0,0.0,0.0,1.0,0.0,1.0
406174,2.0,2.0,0.0,0.0,2.0,0.0,1.0
407219,2.0,2.0,1.0,0.0,2.0,0.0,1.0
410608,2.0,2.0,2.0,0.0,2.0,0.0,1.0
504000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
505639,0.0,2.0,2.0,0.0,2.0,0.0,0.0
507069,0.0,0.0,2.0,0.0,2.0,0.0,0.0
507174,0.0,0.0,2.0,0.0,0.0,0.0,0.0
511608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
606079,2.0,0.0,0.0,0.0,0.0,0.0,1.0
607012,2.0,0.0,0.0,0.0,1.0,0.0,1.0
607140,2.0,0.0,0.0,0.0,2.0,0.0,1.0
608365,2.0,2.0,0.0,0.0,2.0,0.0,1.0
609343,2.0,2.0,1.0,0.0,2.0,0.0,1.0
613736,2.0,2.0,2.0,0.0,2.0,0.0,1.0
706000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
707079,0.0,2.0,2.0,0.0,2.0,0.0,0.0
708140,0.0,2.0,2.0,0.0,0.0,0.0,0.0
709365,0.0,0.0,2.0,0.0,0.0,0.0,0.0
714736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
808287,2.0,0.0,0.0,0.0,0.0,0.0,1.0
810275,2.0,0.0,0.0,0.0,1.0,0.0,1.0
810440,2.0,0.0,0.0,0.0,2.0,0.0,1.0
811177,2.0,2.0,0.0,0.0,2.0,0.0,1.0
812294,2.0,2.0,1.0,0.0,2.0,0.0,1.0
816373,2.0,2.0,2.0,0.0,2.0,0.0,1.0
908000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
909287,0.0,2.0,2.0,0.0,2.0,0.0,0.0
911440,0.0,2.0,2.0,0.0,0.0,0.0,0.0
912177,0.0,0.0,2.0,0.0,0.0,0.0,0.0
917373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010207,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1011423,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1011751,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1012249,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1012717,2.0,2.0,1.0,0.0,2.0,0.0,1.0
1016238,2.0,2.0,2.0,0.0,2.0,0.0,1.0
1110000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1111207,0.0,2.0,2.0,0.0,2.0,0.0,0.0
1112751,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1113249,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1117238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1212287,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1214003,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1214274,2.0,2.0,0.0,0.0,1.0,0.0,1.0
1214526,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1215570,2.0,2.0,1.0,0.0,2.0,0.0,1.0
1218676,2.0,2.0,2.0,0.0,2.0,0.0,1.0
1312000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1313287,0.0,2.0,2.0,0.0,2.0,0.0,0.0
1315274,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1315526,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1319676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1414239,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1416109,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1416482,2.0,2.0,0.0,0.0,1.0,0.0,1.0
1416486,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1417163,2.0,2.0,1.0,0.0,2.0,0.0,1.0
1421159,2.0,2.0,2.0,0.0,2.0,0.0,1.0
1514000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1515239,0.0,2.0,2.0,0.0,2.0,0.0,0.0
1517482,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1517486,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1522159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1616095,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1617297,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1617654,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1618553,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1618943,2.0,2.0,1.0,0.0,2.0,0.0,1.0
1621913,2.0,2.0,2.0,0.0,2.0,0.0,1.0
1716000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
1717095,0.0,2.0,2.0,0.0,2.0,0.0,0.0
1718654,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1719553,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1722913,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1817000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1818271,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1819135,2.0,0.0,1.0,0.0,1.0,0.0,1.0
1819804,2.0,0.0,1.0,0.0,2.0,0.0,1.0
1820285,2.0,2.0,1.0,0.0,2.0,0.0,1.0
1823913,2.0,2.0,0.0,0.0,2.0,0.0,1.0
1918000,2.0,2.0,0.0,0.0,2.0,0.0,0.0
1919271,0.0,2.0,0.0,0.0,2.0,0.0,0.0
1920804,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1921285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020255,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2022449,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2022884,2.0,2.0,0.0,0.0,1.0,0.0,1.0
2022934,2.0,2.0,0.0,0.0,2.0,0.0,1.0
2120000,2.0,2.0,0.0,0.0,2.0,0.0,0.0
