,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
360,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1592,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8431,0.0,0.0,1.0,0.0,0.0,2.0,0.0
10244,0.0,0.0,1.0,0.0,1.0,2.0,0.0
38402,0.0,2.0,1.0,0.0,1.0,2.0,0.0
109431,0.0,2.0,1.0,0.0,1.0,0.0,0.0
109757,0.0,2.0,1.0,0.0,1.0,1.0,0.0
111244,0.0,2.0,1.0,0.0,0.0,1.0,0.0
113729,0.0,2.0,1.0,0.0,1.0,1.0,0.0
136921,0.0,2.0,1.0,0.0,1.0,2.0,0.0
139402,0.0,0.0,1.0,0.0,1.0,2.0,0.0
201000,0.0,0.0,1.0,0.0,1.0,2.0,1.0
202360,0.0,0.0,0.0,0.0,1.0,2.0,1.0
203423,2.0,0.0,0.0,0.0,1.0,2.0,1.0
203461,2.0,2.0,0.0,0.0,1.0,2.0,1.0
204834,2.0,2.0,0.0,0.0,2.0,2.0,1.0
209089,2.0,2.0,1.0,0.0,2.0,2.0,1.0
217774,2.0,2.0,2.0,0.0,2.0,2.0,1.0
237921,2.0,2.0,2.0,0.0,2.0,0.0,1.0
238025,2.0,2.0,2.0,0.0,2.0,1.0,1.0
238070,2.0,2.0,2.0,0.0,2.0,2.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
304423,0.0,2.0,2.0,0.0,2.0,2.0,0.0
304461,0.0,0.0,2.0,0.0,2.0,2.0,0.0
305834,0.0,0.0,2.0,0.0,0.0,2.0,0.0
318774,0.0,0.0,0.0,0.0,0.0,2.0,0.0
339070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340895,0.0,0.0,0.0,0.0,0.0,1.0,0.0
382117,0.0,0.0,0.0,0.0,0.0,2.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,2.0,1.0
404423,0.0,0.0,0.0,0.0,1.0,2.0,1.0
404648,0.0,2.0,0.0,0.0,2.0,2.0,1.0
404703,2.0,2.0,0.0,0.0,2.0,2.0,1.0
