,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
25885,0.0,0.0,1.0,0.0,0.0,0.0,0.0
126885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201727,2.0,0.0,0.0,0.0,0.0,0.0,1.0
203659,2.0,0.0,0.0,0.0,1.0,0.0,1.0
203979,2.0,0.0,0.0,0.0,2.0,0.0,1.0
205760,2.0,2.0,0.0,0.0,2.0,0.0,1.0
206516,2.0,2.0,1.0,0.0,2.0,0.0,1.0
209745,2.0,2.0,2.0,0.0,2.0,0.0,1.0
302000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
302727,0.0,2.0,2.0,0.0,2.0,0.0,0.0
304979,0.0,2.0,2.0,0.0,0.0,0.0,0.0
306760,0.0,0.0,2.0,0.0,0.0,0.0,0.0
310745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403711,2.0,0.0,0.0,0.0,0.0,0.0,1.0
405346,2.0,0.0,0.0,0.0,1.0,0.0,1.0
405578,2.0,0.0,0.0,0.0,2.0,0.0,1.0
406333,2.0,2.0,0.0,0.0,2.0,0.0,1.0
406677,2.0,2.0,1.0,0.0,2.0,0.0,1.0
410072,2.0,2.0,2.0,0.0,2.0,0.0,1.0
504000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
504711,0.0,2.0,2.0,0.0,2.0,0.0,0.0
506578,0.0,2.0,2.0,0.0,0.0,0.0,0.0
507333,0.0,0.0,2.0,0.0,0.0,0.0,0.0
511072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605887,2.0,0.0,0.0,0.0,0.0,0.0,1.0
607111,2.0,0.0,0.0,0.0,1.0,0.0,1.0
607313,2.0,0.0,0.0,0.0,2.0,0.0,1.0
608174,2.0,2.0,0.0,0.0,2.0,0.0,1.0
608526,2.0,2.0,1.0,0.0,2.0,0.0,1.0
611139,2.0,2.0,2.0,0.0,2.0,0.0,1.0
706000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
706887,0.0,2.0,2.0,0.0,2.0,0.0,0.0
708313,0.0,2.0,2.0,0.0,0.0,0.0,0.0
709174,0.0,0.0,2.0,0.0,0.0,0.0,0.0
712139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
