,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
229,0.0,0.0,1.0,0.0,0.0,1.0,0.0
232,0.0,0.0,1.0,0.0,0.0,2.0,0.0
15249,0.0,0.0,1.0,0.0,1.0,2.0,0.0
20250,0.0,2.0,1.0,0.0,1.0,2.0,0.0
100232,0.0,2.0,1.0,0.0,1.0,0.0,0.0
101804,0.0,2.0,1.0,0.0,1.0,1.0,0.0
106647,0.0,2.0,1.0,0.0,1.0,2.0,0.0
115249,0.0,2.0,1.0,0.0,0.0,2.0,0.0
120250,0.0,0.0,1.0,0.0,0.0,2.0,0.0
200000,0.0,0.0,1.0,0.0,0.0,2.0,1.0
200063,2.0,0.0,1.0,0.0,0.0,2.0,1.0
200156,2.0,2.0,1.0,0.0,0.0,2.0,1.0
200229,2.0,2.0,0.0,0.0,0.0,2.0,1.0
200346,2.0,2.0,0.0,0.0,1.0,2.0,1.0
200426,2.0,2.0,0.0,0.0,2.0,2.0,1.0
201414,2.0,2.0,1.0,0.0,2.0,2.0,1.0
203012,2.0,2.0,2.0,0.0,2.0,2.0,1.0
206647,2.0,2.0,2.0,0.0,2.0,0.0,1.0
207012,2.0,2.0,2.0,0.0,2.0,1.0,1.0
207015,2.0,2.0,2.0,0.0,2.0,2.0,1.0
300000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
300063,0.0,2.0,2.0,0.0,2.0,2.0,0.0
300156,0.0,0.0,2.0,0.0,2.0,2.0,0.0
300426,0.0,0.0,2.0,0.0,0.0,2.0,0.0
301820,0.0,0.0,2.0,0.0,1.0,2.0,0.0
303012,0.0,0.0,0.0,0.0,1.0,2.0,0.0
307015,0.0,0.0,0.0,0.0,1.0,0.0,0.0
308672,0.0,0.0,0.0,0.0,1.0,1.0,0.0
311256,0.0,0.0,0.0,0.0,1.0,2.0,0.0
400000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
400095,2.0,0.0,0.0,0.0,1.0,2.0,1.0
400289,2.0,0.0,0.0,0.0,2.0,2.0,1.0
400308,2.0,2.0,0.0,0.0,2.0,2.0,1.0
401584,2.0,2.0,1.0,0.0,2.0,2.0,1.0
403255,2.0,2.0,2.0,0.0,2.0,2.0,1.0
411256,2.0,2.0,2.0,0.0,2.0,0.0,1.0
411636,2.0,2.0,2.0,0.0,2.0,1.0,1.0
411976,2.0,2.0,2.0,0.0,2.0,2.0,1.0
500000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
500095,0.0,2.0,2.0,0.0,2.0,2.0,0.0
500289,0.0,2.0,2.0,0.0,0.0,2.0,0.0
500308,0.0,0.0,2.0,0.0,0.0,2.0,0.0
503255,0.0,0.0,0.0,0.0,0.0,2.0,0.0
507173,0.0,0.0,0.0,0.0,1.0,2.0,0.0
