,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1026,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1038,0.0,0.0,0.0,0.0,2.0,1.0,1.0
1043,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1061,0.0,0.0,1.0,0.0,2.0,2.0,1.0
1087,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1240,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1405,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1538,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1543,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1587,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1740,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1810,0.0,2.0,0.0,0.0,0.0,1.0,0.0
1905,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2022,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2074,0.0,0.0,0.0,0.0,2.0,2.0,1.0
2107,0.0,0.0,1.0,0.0,2.0,2.0,1.0
2175,2.0,0.0,1.0,0.0,2.0,2.0,1.0
2195,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2277,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2574,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2675,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2695,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3021,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3048,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3060,0.0,0.0,0.0,0.0,2.0,2.0,1.0
3070,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3103,2.0,0.0,1.0,0.0,2.0,2.0,1.0
3123,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3238,2.0,2.0,2.0,0.0,2.0,2.0,1.0
3500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3560,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3603,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3623,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3741,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3742,0.0,0.0,0.0,0.0,1.0,2.0,0.0
4000,0.0,0.0,0.0,0.0,1.0,2.0,1.0
4038,0.0,0.0,0.0,0.0,2.0,2.0,1.0
4085,0.0,0.0,1.0,0.0,2.0,2.0,1.0
4095,2.0,0.0,1.0,0.0,2.0,2.0,1.0
4155,2.0,0.0,2.0,0.0,2.0,2.0,1.0
4242,2.0,0.0,2.0,0.0,2.0,0.0,1.0
4264,2.0,2.0,2.0,0.0,2.0,0.0,1.0
4500,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4538,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4595,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4655,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5052,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5053,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5054,0.0,0.0,0.0,0.0,1.0,2.0,1.0
5055,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5119,2.0,0.0,0.0,0.0,2.0,2.0,1.0
5125,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5265,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5392,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5554,2.0,2.0,2.0,0.0,2.0,0.0,0.0
5555,2.0,2.0,2.0,0.0,0.0,0.0,0.0
5619,0.0,2.0,2.0,0.0,0.0,0.0,0.0
5765,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6029,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6038,0.0,0.0,0.0,0.0,0.0,2.0,1.0
6058,0.0,0.0,1.0,0.0,0.0,2.0,1.0
6061,0.0,0.0,1.0,0.0,1.0,2.0,1.0
6080,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6118,0.0,0.0,2.0,0.0,2.0,2.0,1.0
6143,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6212,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6538,2.0,2.0,2.0,0.0,2.0,0.0,0.0
6580,2.0,2.0,2.0,0.0,0.0,0.0,0.0
6618,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6643,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7014,0.0,0.0,0.0,0.0,0.0,2.0,1.0
7018,0.0,0.0,0.0,0.0,1.0,2.0,1.0
7032,0.0,0.0,0.0,0.0,2.0,2.0,1.0
7084,0.0,0.0,1.0,0.0,2.0,2.0,1.0
7103,2.0,0.0,1.0,0.0,2.0,2.0,1.0
7181,2.0,0.0,2.0,0.0,2.0,2.0,1.0
7245,2.0,2.0,2.0,0.0,2.0,2.0,1.0
7500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7514,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7532,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7603,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7681,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8035,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8065,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8078,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8081,0.0,0.0,1.0,0.0,2.0,2.0,1.0
8159,2.0,0.0,1.0,0.0,2.0,2.0,1.0
8184,2.0,0.0,2.0,0.0,2.0,2.0,1.0
8258,2.0,2.0,2.0,0.0,2.0,2.0,1.0
8500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
8565,2.0,2.0,2.0,0.0,0.0,2.0,0.0
8578,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8659,0.0,2.0,2.0,0.0,0.0,0.0,0.0
8684,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9008,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9009,0.0,0.0,0.0,0.0,0.0,2.0,1.0
9018,0.0,0.0,0.0,0.0,1.0,2.0,1.0
9025,0.0,0.0,0.0,0.0,2.0,2.0,1.0
9053,0.0,0.0,1.0,0.0,2.0,2.0,1.0
9087,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9159,2.0,0.0,2.0,0.0,2.0,2.0,1.0
9261,2.0,2.0,2.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,2.0,0.0,2.0,2.0,0.0
9509,2.0,2.0,2.0,0.0,2.0,0.0,0.0
9525,2.0,2.0,2.0,0.0,0.0,0.0,0.0
9587,0.0,2.0,2.0,0.0,0.0,0.0,0.0
9659,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10005,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10022,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10026,0.0,0.0,0.0,0.0,1.0,2.0,1.0
10033,0.0,0.0,0.0,0.0,2.0,2.0,1.0
10111,0.0,0.0,1.0,0.0,2.0,2.0,1.0
10143,2.0,0.0,1.0,0.0,2.0,2.0,1.0
10233,2.0,0.0,2.0,0.0,2.0,2.0,1.0
10307,2.0,2.0,2.0,0.0,2.0,2.0,1.0
