,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
54,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,2.0,0.0,1.0,0.0,1.0,1.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1571,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2345,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5879,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6541,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8015,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8658,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9388,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9732,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12511,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12520,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13366,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13370,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14541,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14967,0.0,0.0,0.0,1.0,1.0,1.0,0.0
14968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15139,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15140,0.0,0.0,2.0,0.0,1.0,0.0,0.0
15383,0.0,0.0,2.0,0.0,2.0,0.0,0.0
15640,0.0,0.0,1.0,0.0,2.0,0.0,0.0
15884,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16106,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16119,0.0,0.0,1.0,0.0,2.0,0.0,0.0
16620,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16830,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16836,0.0,0.0,1.0,0.0,2.0,0.0,0.0
17337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17796,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17952,0.0,0.0,1.0,1.0,1.0,1.0,0.0
17953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18110,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19797,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21106,0.0,0.0,0.0,0.0,2.0,0.0,0.0
21473,0.0,0.0,1.0,0.0,2.0,0.0,0.0
21977,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22235,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23033,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23608,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23611,0.0,0.0,1.0,0.0,2.0,0.0,0.0
24156,0.0,0.0,0.0,0.0,2.0,0.0,0.0
24711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25017,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25691,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25694,0.0,0.0,0.0,1.0,2.0,1.0,0.0
25695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25752,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26338,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26476,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27903,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28615,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28711,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28712,0.0,2.0,1.0,0.0,1.0,0.0,0.0
