,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
24,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0.0,0.0,0.0,0.0,2.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,0.0,0.0,1.0,1.0,0.0,0.0,0.0
81,0.0,0.0,1.0,2.0,0.0,1.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,1.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,1.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,1.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,1.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0,1.0,0.0,0.0
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,0.0,0.0,0.0,0.0,1.0,0.0,0.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,0.0,0.0,0.0,1.0,0.0,0.0
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,1.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1712,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3559,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9295,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9302,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9312,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11278,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11282,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11284,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11465,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11476,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11514,0.0,0.0,0.0,2.0,0.0,1.0,0.0
11515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11723,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11830,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12026,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12036,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12062,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12085,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12204,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12206,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12268,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12269,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12270,0.0,0.0,1.0,0.0,1.0,0.0,0.0
