,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
146,0.0,0.0,1.0,0.0,0.0,0.0,0.0
331,2.0,0.0,1.0,0.0,0.0,0.0,0.0
530,2.0,0.0,1.0,1.0,0.0,1.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0.0,0.0,1.0,0.0,0.0,0.0,0.0
738,0.0,0.0,1.0,0.0,1.0,0.0,0.0
748,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2249,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2606,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2611,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2746,0.0,0.0,0.0,1.0,2.0,0.0,0.0
3032,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11250,2.0,0.0,0.0,0.0,0.0,1.0,0.0
11251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11284,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11311,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11765,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12072,0.0,0.0,2.0,0.0,2.0,0.0,0.0
12092,0.0,0.0,2.0,1.0,2.0,0.0,0.0
12131,0.0,0.0,2.0,2.0,2.0,1.0,0.0
12132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12190,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13066,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13192,0.0,0.0,2.0,0.0,1.0,0.0,0.0
14567,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15492,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15949,0.0,0.0,1.0,0.0,2.0,0.0,0.0
16993,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23363,2.0,0.0,0.0,0.0,0.0,1.0,0.0
23364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23395,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23489,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23787,0.0,0.0,2.0,0.0,1.0,0.0,0.0
23812,0.0,0.0,2.0,1.0,1.0,0.0,0.0
24208,0.0,2.0,2.0,1.0,1.0,1.0,0.0
24209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24882,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25016,0.0,0.0,1.0,1.0,1.0,0.0,0.0
25796,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26519,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27832,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28233,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28587,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28591,0.0,0.0,0.0,1.0,2.0,0.0,0.0
28871,0.0,0.0,1.0,1.0,2.0,0.0,0.0
30092,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30464,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35344,2.0,0.0,0.0,0.0,0.0,1.0,0.0
35345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35837,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35904,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35980,0.0,0.0,2.0,0.0,1.0,0.0,0.0
36025,0.0,0.0,2.0,1.0,1.0,0.0,0.0
36085,0.0,0.0,2.0,2.0,1.0,1.0,0.0
36086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36133,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36178,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36495,0.0,0.0,2.0,1.0,0.0,0.0,0.0
36504,0.0,0.0,2.0,2.0,1.0,1.0,0.0
36505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36548,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37024,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37041,0.0,0.0,2.0,0.0,1.0,0.0,0.0
38542,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39491,0.0,0.0,0.0,1.0,1.0,0.0,0.0
39498,0.0,0.0,0.0,1.0,2.0,0.0,0.0
41003,0.0,0.0,0.0,0.0,2.0,0.0,0.0
41403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47256,2.0,0.0,0.0,0.0,0.0,1.0,0.0
47257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47401,0.0,0.0,2.0,0.0,0.0,0.0,0.0
47862,0.0,0.0,2.0,0.0,1.0,0.0,0.0
48030,0.0,0.0,2.0,1.0,1.0,0.0,0.0
48031,0.0,0.0,2.0,1.0,2.0,0.0,0.0
48047,0.0,0.0,2.0,2.0,2.0,1.0,0.0
48048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48179,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49721,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51080,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51728,0.0,0.0,1.0,0.0,2.0,0.0,0.0
53229,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59375,2.0,0.0,0.0,0.0,0.0,1.0,0.0
59376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59463,0.0,0.0,2.0,0.0,0.0,0.0,0.0
60035,0.0,0.0,2.0,0.0,1.0,0.0,0.0
60157,0.0,0.0,2.0,1.0,1.0,0.0,0.0
60298,0.0,2.0,2.0,1.0,1.0,1.0,0.0
60299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61186,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61671,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63029,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63249,0.0,0.0,0.0,0.0,2.0,0.0,0.0
64750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64821,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71370,2.0,0.0,0.0,0.0,0.0,1.0,0.0
71371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71408,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71410,0.0,0.0,2.0,0.0,0.0,0.0,0.0
72113,0.0,0.0,2.0,0.0,1.0,0.0,0.0
72117,0.0,0.0,2.0,0.0,2.0,0.0,0.0
72911,0.0,0.0,1.0,0.0,2.0,0.0,0.0
73434,0.0,2.0,1.0,0.0,2.0,1.0,0.0
73435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73505,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73575,0.0,0.0,2.0,0.0,0.0,0.0,0.0
73842,0.0,0.0,2.0,0.0,1.0,0.0,0.0
75076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75123,0.0,0.0,1.0,0.0,1.0,0.0,0.0
75134,0.0,0.0,1.0,0.0,2.0,0.0,0.0
76635,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76651,0.0,0.0,1.0,0.0,1.0,0.0,0.0
76985,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83354,2.0,0.0,0.0,0.0,0.0,1.0,0.0
83355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83385,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83409,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84002,0.0,0.0,2.0,0.0,1.0,0.0,0.0
84096,0.0,0.0,2.0,1.0,1.0,0.0,0.0
84136,0.0,0.0,2.0,2.0,1.0,1.0,0.0
84137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84588,0.0,0.0,1.0,0.0,0.0,0.0,0.0
