,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
136,0.0,0.0,2.0,0.0,2.0,0.0,0.0
954,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12321,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12501,0.0,0.0,1.0,1.0,1.0,0.0,0.0
12520,0.0,0.0,1.0,2.0,1.0,1.0,0.0
12521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12557,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12577,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12896,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12900,0.0,0.0,2.0,0.0,2.0,0.0,0.0
14067,0.0,0.0,2.0,1.0,2.0,0.0,0.0
14406,0.0,0.0,1.0,1.0,2.0,0.0,0.0
14415,0.0,0.0,2.0,1.0,2.0,0.0,0.0
15568,0.0,0.0,2.0,0.0,2.0,0.0,0.0
15814,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16024,0.0,0.0,2.0,0.0,1.0,0.0,0.0
16026,0.0,0.0,2.0,0.0,2.0,0.0,0.0
16060,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18574,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24387,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25619,0.0,0.0,1.0,0.0,2.0,0.0,0.0
26949,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27261,0.0,0.0,1.0,0.0,1.0,0.0,0.0
