,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
4,2.0,0.0,1.0,0.0,0.0,1.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,0.0,0.0,2.0,0.0,0.0,0.0,0.0
722,0.0,0.0,2.0,0.0,1.0,0.0,0.0
733,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2619,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3647,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9661,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10466,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11617,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12997,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13227,0.0,0.0,1.0,1.0,0.0,0.0,0.0
13550,0.0,2.0,1.0,1.0,0.0,0.0,0.0
13674,0.0,2.0,1.0,2.0,0.0,1.0,0.0
13675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13722,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13728,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15544,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15553,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16747,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17916,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19011,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20024,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20169,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20281,0.0,0.0,0.0,1.0,2.0,0.0,0.0
20327,0.0,0.0,1.0,1.0,2.0,0.0,0.0
20590,0.0,0.0,1.0,2.0,2.0,1.0,0.0
20591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21061,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21168,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21617,0.0,0.0,1.0,1.0,1.0,0.0,0.0
21661,0.0,0.0,1.0,1.0,2.0,0.0,0.0
22162,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22175,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22384,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23311,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23786,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23812,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30040,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30700,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30702,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30729,0.0,0.0,0.0,1.0,2.0,0.0,0.0
30922,0.0,0.0,0.0,2.0,2.0,1.0,0.0
30923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31021,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31760,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33708,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34209,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34238,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34739,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35198,0.0,0.0,1.0,0.0,1.0,0.0,0.0
