,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1086,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1108,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2376,2.0,0.0,1.0,0.0,2.0,1.0,0.0
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2766,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3973,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5041,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6824,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6830,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6844,0.0,0.0,1.0,0.0,2.0,0.0,0.0
6859,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6958,0.0,0.0,1.0,2.0,2.0,1.0,0.0
6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9192,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10764,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12010,0.0,0.0,0.0,1.0,2.0,0.0,0.0
12265,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12645,0.0,0.0,0.0,1.0,2.0,0.0,0.0
13511,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15467,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16182,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18468,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21777,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23607,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26769,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28272,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34244,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35752,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40087,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40603,0.0,2.0,0.0,1.0,1.0,0.0,0.0
41099,0.0,2.0,0.0,1.0,2.0,1.0,0.0
41100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41232,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41408,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42973,0.0,0.0,1.0,0.0,2.0,0.0,0.0
44354,0.0,0.0,1.0,1.0,2.0,0.0,0.0
44355,0.0,0.0,1.0,2.0,2.0,1.0,0.0
44356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44730,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44732,0.0,0.0,1.0,0.0,2.0,0.0,0.0
46233,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47020,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47926,0.0,0.0,1.0,0.0,2.0,0.0,0.0
48698,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50373,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50886,0.0,0.0,0.0,0.0,2.0,0.0,0.0
52779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53206,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53210,0.0,0.0,0.0,0.0,2.0,0.0,0.0
53870,0.0,0.0,0.0,1.0,2.0,0.0,0.0
53953,0.0,2.0,0.0,1.0,2.0,1.0,0.0
53954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54028,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54542,0.0,0.0,1.0,1.0,0.0,0.0,0.0
54558,0.0,0.0,1.0,1.0,1.0,0.0,0.0
