,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
376,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,0.0,0.0,0.0,0.0,2.0,0.0,0.0
390,0.0,0.0,0.0,1.0,2.0,0.0,0.0
393,0.0,0.0,0.0,2.0,2.0,0.0,0.0
395,2.0,0.0,0.0,2.0,2.0,1.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1833,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2259,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6945,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7448,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7546,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9071,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9250,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10779,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13808,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14839,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15371,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16051,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17814,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17822,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18338,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18342,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19632,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19636,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21187,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22287,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22810,0.0,2.0,0.0,0.0,1.0,0.0,0.0
22811,0.0,2.0,1.0,0.0,1.0,0.0,0.0
23311,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23493,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23633,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23930,0.0,0.0,1.0,0.0,2.0,0.0,0.0
24134,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24639,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24649,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26090,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26098,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26761,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26909,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26910,0.0,0.0,1.0,0.0,2.0,0.0,0.0
27411,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27439,0.0,2.0,1.0,0.0,0.0,0.0,0.0
