,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
239,2.0,2.0,1.0,2.0,2.0,1.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1406,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1693,0.0,0.0,1.0,0.0,2.0,0.0,0.0
3194,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3399,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4111,0.0,0.0,1.0,0.0,2.0,0.0,0.0
5612,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5634,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5927,0.0,0.0,1.0,0.0,2.0,0.0,0.0
9223,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9582,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11256,0.0,0.0,1.0,0.0,2.0,0.0,0.0
12757,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13801,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13890,0.0,0.0,1.0,0.0,2.0,0.0,0.0
15249,0.0,0.0,1.0,1.0,2.0,0.0,0.0
16521,0.0,0.0,1.0,1.0,0.0,0.0,0.0
16528,0.0,0.0,1.0,1.0,1.0,0.0,0.0
16849,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16976,0.0,0.0,1.0,0.0,2.0,0.0,0.0
19450,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20044,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20807,0.0,0.0,1.0,0.0,2.0,0.0,0.0
21419,0.0,0.0,1.0,1.0,2.0,0.0,0.0
22308,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22472,0.0,0.0,1.0,1.0,1.0,0.0,0.0
22921,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22968,0.0,0.0,1.0,0.0,2.0,0.0,0.0
26245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26319,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27150,0.0,0.0,1.0,0.0,2.0,0.0,0.0
28651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29540,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29932,0.0,0.0,1.0,0.0,2.0,0.0,0.0
31433,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31434,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31440,0.0,0.0,1.0,0.0,2.0,0.0,0.0
33864,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33939,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34205,0.0,0.0,1.0,0.0,2.0,0.0,0.0
35858,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36576,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36763,0.0,0.0,1.0,0.0,2.0,0.0,0.0
36765,0.0,0.0,1.0,1.0,2.0,0.0,0.0
38264,0.0,0.0,1.0,1.0,0.0,0.0,0.0
38277,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38379,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40191,0.0,0.0,1.0,0.0,2.0,0.0,0.0
42007,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42694,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43539,0.0,0.0,1.0,0.0,2.0,0.0,0.0
44890,0.0,2.0,1.0,0.0,2.0,0.0,0.0
45040,0.0,2.0,1.0,0.0,0.0,0.0,0.0
45490,0.0,2.0,1.0,0.0,1.0,0.0,0.0
45997,0.0,2.0,1.0,0.0,2.0,0.0,0.0
46391,0.0,0.0,1.0,0.0,2.0,0.0,0.0
47815,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48206,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48209,0.0,0.0,1.0,0.0,2.0,0.0,0.0
48412,0.0,2.0,1.0,0.0,2.0,0.0,0.0
49913,0.0,0.0,1.0,0.0,2.0,0.0,0.0
51698,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52299,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55650,0.0,0.0,1.0,0.0,2.0,0.0,0.0
58837,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58846,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58856,0.0,0.0,1.0,0.0,2.0,0.0,0.0
61674,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63202,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63205,0.0,0.0,1.0,0.0,2.0,0.0,0.0
64706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65356,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65927,0.0,0.0,1.0,0.0,2.0,0.0,0.0
69711,0.0,2.0,1.0,0.0,2.0,0.0,0.0
71212,0.0,0.0,1.0,0.0,2.0,0.0,0.0
71970,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73012,0.0,0.0,1.0,0.0,1.0,0.0,0.0
73026,0.0,0.0,1.0,0.0,2.0,0.0,0.0
74780,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74804,0.0,0.0,1.0,0.0,1.0,0.0,0.0
74807,0.0,0.0,1.0,0.0,2.0,0.0,0.0
79968,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80473,0.0,0.0,1.0,0.0,1.0,0.0,0.0
80765,0.0,0.0,1.0,0.0,2.0,0.0,0.0
82142,0.0,2.0,1.0,0.0,2.0,0.0,0.0
82266,0.0,2.0,1.0,0.0,0.0,0.0,0.0
82359,0.0,2.0,1.0,0.0,1.0,0.0,0.0
82363,0.0,2.0,1.0,0.0,2.0,0.0,0.0
83643,0.0,0.0,1.0,0.0,2.0,0.0,0.0
83996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84385,0.0,0.0,1.0,0.0,1.0,0.0,0.0
84846,0.0,0.0,1.0,0.0,2.0,0.0,0.0
90334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90465,0.0,0.0,1.0,0.0,1.0,0.0,0.0
91501,0.0,0.0,1.0,0.0,2.0,0.0,0.0
93047,0.0,2.0,1.0,0.0,2.0,0.0,0.0
94037,0.0,2.0,1.0,0.0,0.0,0.0,0.0
94140,0.0,2.0,1.0,0.0,1.0,0.0,0.0
94548,0.0,0.0,1.0,0.0,1.0,0.0,0.0
94888,0.0,0.0,1.0,0.0,2.0,0.0,0.0
100069,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100438,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100441,0.0,0.0,1.0,0.0,2.0,0.0,0.0
101942,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103427,0.0,0.0,1.0,0.0,1.0,0.0,0.0
104930,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106412,0.0,0.0,1.0,0.0,1.0,0.0,0.0
106511,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106647,0.0,0.0,0.0,0.0,2.0,0.0,0.0
108148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108188,0.0,0.0,0.0,0.0,1.0,0.0,0.0
108190,0.0,0.0,0.0,0.0,2.0,0.0,0.0
109691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113069,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113073,0.0,0.0,0.0,0.0,2.0,0.0,0.0
114574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116727,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119749,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121577,0.0,0.0,0.0,0.0,1.0,0.0,0.0
