,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1217,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1220,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1223,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1755,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1756,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1757,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1758,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1768,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1769,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1773,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1776,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1911,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1916,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1917,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1918,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1935,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1937,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1965,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1979,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1985,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1986,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2299,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2321,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2322,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2413,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2537,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2539,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2540,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2628,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,0.0,0.0,0.0,0.0,1.0,0.0,0.0
