,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1490,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2003,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2722,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7521,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7541,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8150,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8164,0.0,0.0,0.0,1.0,2.0,0.0,0.0
8667,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9162,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11796,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12595,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12599,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13510,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14249,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15183,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15190,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15853,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15857,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16670,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16914,0.0,0.0,0.0,0.0,2.0,0.0,0.0
17415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17873,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18960,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19960,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20959,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22260,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22263,0.0,0.0,0.0,0.0,2.0,0.0,0.0
22764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22824,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22838,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23391,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25210,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26176,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26946,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27661,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27933,0.0,2.0,0.0,0.0,1.0,0.0,0.0
28169,0.0,2.0,0.0,0.0,0.0,0.0,0.0
28352,0.0,2.0,0.0,0.0,1.0,0.0,0.0
28434,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28502,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29024,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29027,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29939,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29949,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30905,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30911,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31403,0.0,2.0,0.0,0.0,2.0,0.0,0.0
31412,0.0,2.0,0.0,0.0,0.0,0.0,0.0
31754,0.0,2.0,0.0,0.0,1.0,0.0,0.0
31904,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32207,0.0,0.0,0.0,0.0,2.0,0.0,0.0
32708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33151,0.0,0.0,0.0,0.0,2.0,0.0,0.0
33652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34098,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34838,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35539,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36685,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36699,0.0,0.0,0.0,0.0,2.0,0.0,0.0
37200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37201,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37218,0.0,0.0,0.0,0.0,2.0,0.0,0.0
37598,0.0,0.0,0.0,1.0,2.0,0.0,0.0
38096,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38548,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38754,0.0,0.0,0.0,0.0,2.0,0.0,0.0
39401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39500,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41145,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41260,0.0,0.0,0.0,0.0,2.0,0.0,0.0
41761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42430,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43120,0.0,0.0,0.0,0.0,2.0,0.0,0.0
43621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43666,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43953,0.0,0.0,0.0,0.0,2.0,0.0,0.0
44454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45277,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45590,0.0,2.0,0.0,0.0,1.0,0.0,0.0
45875,0.0,2.0,0.0,0.0,0.0,0.0,0.0
46091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46988,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47701,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47800,0.0,0.0,0.0,0.0,2.0,0.0,0.0
48301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48374,0.0,2.0,0.0,0.0,0.0,0.0,0.0
48709,0.0,2.0,0.0,0.0,1.0,0.0,0.0
48732,0.0,2.0,0.0,0.0,2.0,0.0,0.0
48875,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49687,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49693,0.0,0.0,0.0,0.0,2.0,0.0,0.0
50194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50539,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51681,0.0,0.0,0.0,0.0,2.0,0.0,0.0
52182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52244,0.0,0.0,0.0,0.0,1.0,0.0,0.0
