,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1465,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2556,2.0,0.0,0.0,1.0,1.0,1.0,0.0
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3372,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4251,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11506,2.0,0.0,0.0,1.0,0.0,1.0,0.0
11507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11957,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12087,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12089,0.0,0.0,2.0,1.0,1.0,0.0,0.0
12095,0.0,0.0,2.0,1.0,2.0,0.0,0.0
12127,0.0,0.0,2.0,2.0,2.0,1.0,0.0
12128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12291,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13479,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13896,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16371,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16669,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23327,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23413,2.0,0.0,0.0,1.0,0.0,1.0,0.0
23414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23459,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23990,0.0,0.0,1.0,1.0,0.0,0.0,0.0
24213,0.0,0.0,1.0,1.0,1.0,0.0,0.0
24221,0.0,0.0,1.0,2.0,2.0,1.0,0.0
24222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25813,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25971,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35389,2.0,0.0,0.0,0.0,0.0,0.0,0.0
35527,2.0,0.0,0.0,1.0,0.0,1.0,0.0
35528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35854,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35856,0.0,0.0,1.0,0.0,2.0,0.0,0.0
35889,0.0,0.0,2.0,0.0,2.0,0.0,0.0
36341,0.0,0.0,2.0,1.0,2.0,0.0,0.0
36507,0.0,2.0,2.0,1.0,2.0,1.0,0.0
36508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36577,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36586,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36587,0.0,0.0,2.0,1.0,0.0,0.0,0.0
36844,0.0,0.0,2.0,1.0,1.0,0.0,0.0
37349,0.0,0.0,2.0,1.0,2.0,0.0,0.0
38089,0.0,0.0,2.0,0.0,2.0,0.0,0.0
38364,0.0,0.0,0.0,0.0,2.0,0.0,0.0
39253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39342,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40286,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40294,0.0,0.0,0.0,1.0,2.0,0.0,0.0
40295,0.0,0.0,0.0,2.0,2.0,1.0,0.0
40296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40327,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40421,0.0,0.0,2.0,0.0,0.0,0.0,0.0
41331,0.0,0.0,2.0,0.0,1.0,0.0,0.0
41332,0.0,0.0,2.0,1.0,1.0,0.0,0.0
41922,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42833,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47335,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47530,2.0,0.0,0.0,1.0,0.0,1.0,0.0
47531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47844,0.0,0.0,2.0,0.0,0.0,0.0,0.0
47848,0.0,0.0,2.0,0.0,1.0,0.0,0.0
47849,0.0,0.0,2.0,0.0,2.0,0.0,0.0
48042,0.0,0.0,2.0,1.0,2.0,0.0,0.0
48107,0.0,0.0,2.0,2.0,2.0,1.0,0.0
48108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48147,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48160,0.0,0.0,2.0,0.0,0.0,0.0,0.0
49186,0.0,0.0,2.0,0.0,1.0,0.0,0.0
49661,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50348,0.0,0.0,0.0,1.0,2.0,0.0,0.0
51849,0.0,0.0,0.0,0.0,2.0,0.0,0.0
51965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52672,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59275,2.0,0.0,0.0,0.0,0.0,0.0,0.0
59453,2.0,0.0,0.0,1.0,0.0,1.0,0.0
