,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
593,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1469,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1696,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3400,0.0,0.0,1.0,2.0,1.0,0.0,0.0
4471,0.0,0.0,1.0,2.0,2.0,0.0,0.0
4901,0.0,0.0,1.0,0.0,2.0,0.0,0.0
5972,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11497,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11558,2.0,0.0,0.0,1.0,0.0,1.0,0.0
11559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11632,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12158,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12163,0.0,0.0,1.0,0.0,2.0,0.0,0.0
12318,0.0,0.0,2.0,0.0,2.0,0.0,0.0
12325,0.0,0.0,2.0,1.0,2.0,0.0,0.0
12380,0.0,0.0,2.0,2.0,2.0,0.0,0.0
12439,0.0,2.0,2.0,2.0,2.0,1.0,0.0
12440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13905,0.0,0.0,1.0,0.0,2.0,0.0,0.0
15406,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15485,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15494,0.0,0.0,2.0,0.0,1.0,0.0,0.0
16995,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17944,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23479,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23625,2.0,0.0,0.0,1.0,0.0,1.0,0.0
23626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23660,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23868,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23922,0.0,0.0,2.0,0.0,1.0,0.0,0.0
24154,0.0,0.0,2.0,0.0,2.0,0.0,0.0
24180,0.0,0.0,2.0,1.0,2.0,0.0,0.0
24590,0.0,2.0,2.0,1.0,2.0,1.0,0.0
24591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24628,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25093,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25098,0.0,0.0,1.0,0.0,2.0,0.0,0.0
25102,0.0,0.0,1.0,1.0,2.0,0.0,0.0
25112,0.0,0.0,1.0,2.0,2.0,0.0,0.0
26613,0.0,0.0,1.0,0.0,2.0,0.0,0.0
27813,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28901,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35438,2.0,0.0,0.0,0.0,0.0,0.0,0.0
35500,2.0,0.0,0.0,1.0,0.0,1.0,0.0
35501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35548,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35590,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36572,0.0,0.0,2.0,0.0,1.0,0.0,0.0
36764,0.0,0.0,2.0,0.0,2.0,0.0,0.0
37091,0.0,0.0,0.0,0.0,2.0,0.0,0.0
37510,0.0,2.0,0.0,0.0,2.0,1.0,0.0
37511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37592,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39241,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39243,0.0,0.0,1.0,0.0,2.0,0.0,0.0
39583,0.0,0.0,0.0,0.0,2.0,0.0,0.0
40746,0.0,0.0,0.0,1.0,2.0,0.0,0.0
42245,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47270,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47480,2.0,0.0,0.0,1.0,0.0,1.0,0.0
47481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47516,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48208,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48357,0.0,0.0,2.0,0.0,1.0,0.0,0.0
48373,0.0,0.0,2.0,1.0,1.0,0.0,0.0
48946,0.0,2.0,2.0,1.0,1.0,1.0,0.0
48947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48984,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49329,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50471,0.0,0.0,1.0,0.0,2.0,0.0,0.0
51814,0.0,0.0,0.0,0.0,2.0,0.0,0.0
51972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52083,0.0,0.0,0.0,0.0,1.0,0.0,0.0
