,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
28,2.0,0.0,1.0,0.0,1.0,1.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,1.0,0.0,0.0,0.0,0.0
477,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1624,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1712,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3559,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5722,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10091,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12411,0.0,0.0,0.0,0.0,2.0,0.0,0.0
14266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15449,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16187,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18755,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18761,0.0,0.0,0.0,0.0,2.0,0.0,0.0
18766,0.0,0.0,0.0,1.0,2.0,0.0,0.0
18778,0.0,0.0,0.0,2.0,2.0,0.0,0.0
20279,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21190,0.0,0.0,0.0,0.0,2.0,0.0,0.0
22691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22776,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22916,0.0,0.0,0.0,0.0,2.0,0.0,0.0
24417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24593,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24674,0.0,0.0,0.0,0.0,2.0,0.0,0.0
27837,0.0,2.0,0.0,0.0,2.0,0.0,0.0
29338,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29501,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31351,0.0,0.0,0.0,0.0,2.0,0.0,0.0
32852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33260,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35648,0.0,0.0,0.0,0.0,2.0,0.0,0.0
40380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40730,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40960,0.0,0.0,0.0,0.0,2.0,0.0,0.0
43216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43425,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43854,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44634,0.0,0.0,0.0,1.0,2.0,0.0,0.0
44926,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48269,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50819,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50825,0.0,0.0,0.0,0.0,2.0,0.0,0.0
50829,0.0,0.0,0.0,1.0,2.0,0.0,0.0
52326,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52718,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53020,0.0,0.0,0.0,0.0,2.0,0.0,0.0
53447,0.0,2.0,0.0,0.0,2.0,0.0,0.0
53566,0.0,2.0,0.0,1.0,2.0,0.0,0.0
53905,0.0,2.0,0.0,2.0,2.0,0.0,0.0
54521,0.0,2.0,0.0,2.0,0.0,0.0,0.0
54948,0.0,0.0,0.0,2.0,0.0,0.0,0.0
55223,0.0,0.0,0.0,2.0,1.0,0.0,0.0
55406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56214,0.0,0.0,0.0,0.0,2.0,0.0,0.0
57715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57947,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57950,0.0,0.0,0.0,0.0,2.0,0.0,0.0
58621,0.0,0.0,0.0,1.0,2.0,0.0,0.0
59451,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60031,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60048,0.0,0.0,0.0,1.0,2.0,0.0,0.0
60462,0.0,0.0,0.0,0.0,2.0,0.0,0.0
61549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61789,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61792,0.0,0.0,0.0,0.0,2.0,0.0,0.0
