,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
208,0.0,0.0,0.0,1.0,0.0,0.0,0.0
363,0.0,0.0,0.0,2.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0,1.0,0.0,0.0
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0,1.0,0.0,0.0
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0,1.0,0.0,0.0
759,0.0,0.0,0.0,0.0,2.0,0.0,0.0
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2309,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2313,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2314,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2315,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2316,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2317,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2318,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2655,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2666,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2673,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5744,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5745,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5748,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5750,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5949,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5950,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7001,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8048,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8050,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8051,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8052,0.0,0.0,1.0,0.0,1.0,0.0,0.0
