,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
722,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2619,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3647,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5302,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5703,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5727,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7741,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8417,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9640,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9644,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9656,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9660,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10464,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10466,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15465,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16441,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17543,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17916,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19010,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19038,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19040,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19041,0.0,0.0,0.0,0.0,2.0,0.0,0.0
19042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20168,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20182,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20184,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20186,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20518,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20520,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21061,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21185,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21189,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21650,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21652,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21654,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21656,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21658,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21661,0.0,0.0,0.0,0.0,2.0,0.0,0.0
21662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22384,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23311,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29287,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29813,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29817,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30701,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30706,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30708,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34238,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35196,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35198,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35200,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35202,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35570,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35581,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35705,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35707,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36402,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36426,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37199,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37401,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37404,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37406,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37627,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37713,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37717,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38464,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38466,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38611,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39491,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39516,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39518,0.0,0.0,0.0,0.0,2.0,0.0,0.0
39519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39741,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39745,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40077,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40320,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41238,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41322,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42850,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43516,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45276,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45280,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45283,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47039,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47041,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47044,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47046,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47048,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47050,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47055,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47298,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47300,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47347,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47570,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47575,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47668,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47862,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48017,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48020,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48022,0.0,0.0,0.0,0.0,2.0,0.0,0.0
48023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50549,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52460,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54582,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57607,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59601,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59603,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59615,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59619,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62177,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62477,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62478,0.0,0.0,0.0,2.0,0.0,0.0,0.0
62479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65047,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65051,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65056,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69314,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69317,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69321,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69825,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69827,0.0,0.0,0.0,0.0,2.0,0.0,0.0
