,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
56,0.0,0.0,2.0,0.0,0.0,0.0,0.0
70,0.0,0.0,2.0,0.0,1.0,0.0,0.0
73,0.0,0.0,2.0,0.0,2.0,0.0,0.0
79,2.0,0.0,2.0,0.0,2.0,1.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
656,0.0,0.0,1.0,0.0,1.0,0.0,0.0
993,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2494,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2504,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2775,0.0,0.0,0.0,1.0,2.0,0.0,0.0
4281,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5796,0.0,0.0,0.0,1.0,2.0,0.0,0.0
6130,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11190,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11347,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11417,0.0,0.0,0.0,2.0,2.0,1.0,0.0
11418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11564,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11925,0.0,0.0,2.0,0.0,1.0,0.0,0.0
12010,0.0,0.0,2.0,0.0,2.0,0.0,0.0
12403,0.0,2.0,2.0,0.0,2.0,1.0,0.0
12404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12629,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12633,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14357,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14803,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15135,0.0,0.0,1.0,0.0,2.0,0.0,0.0
16636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21401,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22296,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,2.0,0.0,1.0
23001,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23466,0.0,0.0,0.0,1.0,2.0,0.0,0.0
23475,2.0,0.0,0.0,1.0,2.0,1.0,0.0
23476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23591,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23831,0.0,0.0,1.0,1.0,1.0,0.0,0.0
23986,0.0,0.0,1.0,1.0,2.0,0.0,0.0
24012,0.0,0.0,1.0,2.0,2.0,1.0,0.0
24013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24050,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24804,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25248,0.0,0.0,1.0,0.0,2.0,0.0,0.0
25259,0.0,0.0,1.0,1.0,2.0,0.0,0.0
26749,0.0,0.0,1.0,1.0,0.0,0.0,0.0
26765,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26784,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27232,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27326,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28679,0.0,0.0,1.0,0.0,2.0,0.0,0.0
29237,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32903,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34407,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35431,0.0,0.0,0.0,0.0,2.0,0.0,0.0
35555,0.0,0.0,0.0,1.0,2.0,0.0,0.0
35564,2.0,0.0,0.0,1.0,2.0,1.0,0.0
35565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35884,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36074,0.0,0.0,1.0,0.0,2.0,0.0,0.0
37347,0.0,2.0,1.0,0.0,2.0,1.0,0.0
37348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37476,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37753,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39355,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40481,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42785,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
