,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2257,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2759,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3392,0.0,0.0,0.0,0.0,2.0,1.0,0.0
3393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4169,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6958,0.0,0.0,0.0,0.0,2.0,1.0,0.0
6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10042,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10051,0.0,0.0,0.0,0.0,2.0,1.0,0.0
10052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10145,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10763,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11024,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11529,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11535,0.0,0.0,0.0,0.0,2.0,1.0,0.0
11536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11580,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11613,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11973,0.0,0.0,1.0,1.0,1.0,1.0,0.0
11974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12142,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12850,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14317,0.0,0.0,0.0,0.0,2.0,1.0,0.0
14318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14389,0.0,0.0,1.0,0.0,0.0,0.0,0.0
