,ADWIN,CUSUM,DDM,HDDMAverage,HDDMWeighted,Prediction,Ground-Truth
347,0.0,0.0,1.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10406,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11605,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12495,0.0,0.0,0.0,2.0,0.0,1.0,0.0
12496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12526,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20591,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20732,2.0,0.0,1.0,0.0,0.0,0.0,0.0
21007,2.0,0.0,2.0,0.0,0.0,0.0,0.0
21508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21740,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21743,2.0,0.0,1.0,0.0,0.0,0.0,0.0
21860,2.0,2.0,1.0,0.0,0.0,1.0,0.0
21861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21900,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22600,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23101,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30244,2.0,0.0,0.0,0.0,0.0,0.0,0.0
30250,2.0,0.0,1.0,0.0,0.0,0.0,0.0
30529,2.0,0.0,2.0,0.0,0.0,0.0,0.0
31030,2.0,0.0,0.0,0.0,0.0,0.0,0.0
31065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31442,0.0,2.0,0.0,0.0,0.0,0.0,0.0
31939,0.0,2.0,0.0,1.0,0.0,1.0,0.0
31940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31973,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
