,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0,1.0,0.0
875,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2444,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2455,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2600,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2703,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2955,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5173,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5560,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7099,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8431,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20047,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20052,0.0,0.0,0.0,0.0,0.0,2.0,1.0
20063,2.0,0.0,0.0,0.0,0.0,2.0,1.0
20144,2.0,0.0,0.0,0.0,1.0,2.0,1.0
20174,2.0,0.0,0.0,0.0,2.0,2.0,1.0
20395,2.0,2.0,0.0,0.0,2.0,2.0,1.0
20480,2.0,2.0,1.0,0.0,2.0,2.0,1.0
20500,2.0,2.0,1.0,0.0,2.0,2.0,0.0
20552,2.0,2.0,1.0,0.0,2.0,0.0,0.0
20563,0.0,2.0,1.0,0.0,2.0,0.0,0.0
20674,0.0,2.0,1.0,0.0,0.0,0.0,0.0
20855,0.0,2.0,1.0,0.0,0.0,1.0,0.0
20895,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20942,0.0,0.0,2.0,0.0,0.0,1.0,0.0
21355,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22807,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22812,0.0,0.0,0.0,0.0,0.0,2.0,0.0
23312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23411,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23542,0.0,0.0,0.0,0.0,0.0,2.0,0.0
24042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24521,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25185,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25937,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25979,0.0,0.0,0.0,0.0,0.0,2.0,0.0
26479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26983,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27021,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28514,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28527,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29014,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29960,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40006,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40016,0.0,0.0,0.0,0.0,2.0,0.0,1.0
40121,0.0,0.0,0.0,0.0,2.0,1.0,1.0
40127,2.0,0.0,0.0,0.0,2.0,1.0,1.0
40154,2.0,0.0,0.0,0.0,2.0,2.0,1.0
40399,2.0,2.0,0.0,0.0,2.0,2.0,1.0
40430,2.0,2.0,1.0,0.0,2.0,2.0,1.0
40500,2.0,2.0,1.0,0.0,2.0,2.0,0.0
40516,2.0,2.0,1.0,0.0,0.0,2.0,0.0
40627,0.0,2.0,1.0,0.0,0.0,2.0,0.0
40654,0.0,2.0,1.0,0.0,0.0,0.0,0.0
40714,0.0,2.0,1.0,0.0,0.0,1.0,0.0
40722,0.0,2.0,1.0,0.0,0.0,2.0,0.0
