,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
381,0.0,0.0,1.0,0.0,0.0,0.0,0.0
382,0.0,0.0,1.0,0.0,0.0,1.0,0.0
881,0.0,0.0,0.0,0.0,0.0,1.0,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2609,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4143,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6086,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6730,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7584,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8115,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9678,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20159,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20164,0.0,0.0,0.0,0.0,0.0,2.0,1.0
20223,2.0,0.0,0.0,0.0,0.0,2.0,1.0
20360,2.0,0.0,0.0,0.0,1.0,2.0,1.0
20389,2.0,0.0,0.0,0.0,2.0,2.0,1.0
20500,2.0,2.0,0.0,0.0,2.0,2.0,1.0
20545,2.0,2.0,1.0,0.0,2.0,2.0,1.0
20600,2.0,2.0,1.0,0.0,2.0,2.0,0.0
20664,2.0,2.0,1.0,0.0,2.0,0.0,0.0
20723,0.0,2.0,1.0,0.0,2.0,0.0,0.0
20831,2.0,2.0,1.0,0.0,2.0,0.0,0.0
20889,2.0,2.0,1.0,0.0,0.0,0.0,0.0
20916,2.0,2.0,2.0,0.0,0.0,0.0,0.0
21000,2.0,0.0,2.0,0.0,0.0,0.0,0.0
21183,2.0,0.0,2.0,0.0,0.0,1.0,0.0
21218,2.0,0.0,2.0,0.0,0.0,2.0,0.0
21331,0.0,0.0,2.0,0.0,0.0,2.0,0.0
21416,0.0,0.0,1.0,0.0,0.0,2.0,0.0
21718,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21721,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21723,0.0,0.0,1.0,0.0,0.0,2.0,0.0
22223,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22961,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23461,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24145,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24148,0.0,0.0,1.0,0.0,1.0,2.0,0.0
24648,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25177,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25677,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26270,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26272,0.0,0.0,1.0,0.0,0.0,2.0,0.0
26772,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26799,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27299,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27531,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28031,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28792,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28797,0.0,0.0,1.0,0.0,0.0,2.0,0.0
29297,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29889,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30389,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31334,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40300,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40397,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40398,0.0,0.0,0.0,0.0,0.0,2.0,1.0
40415,2.0,0.0,0.0,0.0,1.0,2.0,1.0
40419,2.0,0.0,0.0,0.0,2.0,2.0,1.0
40614,2.0,2.0,0.0,0.0,2.0,2.0,1.0
40668,2.0,2.0,1.0,0.0,2.0,2.0,1.0
40800,2.0,2.0,1.0,0.0,2.0,2.0,0.0
40898,2.0,2.0,1.0,0.0,2.0,0.0,0.0
40915,0.0,2.0,1.0,0.0,2.0,0.0,0.0
40919,0.0,2.0,1.0,0.0,0.0,0.0,0.0
41114,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41173,0.0,0.0,2.0,0.0,0.0,0.0,0.0
41484,0.0,0.0,2.0,0.0,0.0,1.0,0.0
41673,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42497,0.0,0.0,0.0,0.0,0.0,1.0,0.0
