,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,0.0,0.0,2.0,0.0,0.0,0.0,0.0
549,0.0,0.0,1.0,0.0,0.0,0.0,0.0
626,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22079,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22669,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22846,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22847,2.0,0.0,1.0,0.0,1.0,0.0,0.0
22949,2.0,0.0,1.0,0.0,2.0,0.0,0.0
23347,0.0,0.0,1.0,0.0,2.0,0.0,0.0
23449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23753,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23762,0.0,2.0,2.0,0.0,0.0,0.0,0.0
24253,0.0,2.0,0.0,0.0,0.0,0.0,0.0
24262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26909,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44447,2.0,0.0,0.0,0.0,0.0,0.0,0.0
44947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45685,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46516,0.0,0.0,2.0,0.0,1.0,0.0,0.0
46551,0.0,2.0,2.0,0.0,1.0,0.0,0.0
46679,0.0,2.0,2.0,0.0,2.0,0.0,0.0
46719,2.0,2.0,2.0,0.0,2.0,0.0,0.0
47016,2.0,2.0,0.0,0.0,2.0,0.0,0.0
47051,2.0,0.0,0.0,0.0,2.0,0.0,0.0
47179,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47942,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48542,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49592,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66399,2.0,0.0,0.0,0.0,0.0,0.0,0.0
66824,2.0,0.0,1.0,0.0,0.0,0.0,0.0
66899,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67539,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67888,0.0,0.0,1.0,0.0,2.0,0.0,0.0
68316,0.0,2.0,2.0,0.0,2.0,0.0,0.0
68319,2.0,2.0,2.0,0.0,2.0,0.0,0.0
68388,2.0,2.0,2.0,0.0,0.0,0.0,0.0
68816,2.0,0.0,0.0,0.0,0.0,0.0,0.0
68819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69028,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73955,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88063,2.0,0.0,0.0,0.0,0.0,0.0,0.0
88563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88684,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89023,2.0,0.0,1.0,0.0,0.0,0.0,0.0
89095,2.0,0.0,1.0,0.0,1.0,0.0,0.0
89336,2.0,2.0,1.0,0.0,1.0,0.0,0.0
89413,2.0,2.0,2.0,0.0,1.0,0.0,0.0
89481,2.0,2.0,2.0,0.0,2.0,0.0,0.0
89523,0.0,2.0,2.0,0.0,2.0,0.0,0.0
89836,0.0,0.0,2.0,0.0,2.0,0.0,0.0
89913,0.0,0.0,0.0,0.0,2.0,0.0,0.0
89981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92931,0.0,0.0,2.0,0.0,0.0,0.0,0.0
93431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93720,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110207,2.0,0.0,0.0,0.0,0.0,0.0,0.0
110571,2.0,0.0,1.0,0.0,0.0,0.0,0.0
110707,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110783,2.0,0.0,1.0,0.0,0.0,0.0,0.0
111283,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111402,0.0,0.0,2.0,0.0,0.0,0.0,0.0
111783,0.0,0.0,2.0,0.0,1.0,0.0,0.0
111902,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111983,0.0,0.0,1.0,0.0,1.0,0.0,0.0
112158,0.0,2.0,1.0,0.0,1.0,0.0,0.0
112390,0.0,2.0,1.0,0.0,2.0,0.0,0.0
112483,0.0,2.0,0.0,0.0,2.0,0.0,0.0
112658,0.0,0.0,0.0,0.0,2.0,0.0,0.0
112890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117087,2.0,0.0,0.0,0.0,0.0,0.0,0.0
117587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132127,2.0,0.0,0.0,0.0,0.0,0.0,0.0
132627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132671,2.0,0.0,0.0,0.0,0.0,0.0,0.0
132795,2.0,0.0,1.0,0.0,0.0,0.0,0.0
133111,2.0,0.0,1.0,0.0,1.0,0.0,0.0
133171,0.0,0.0,1.0,0.0,1.0,0.0,0.0
133852,0.0,0.0,1.0,0.0,2.0,0.0,0.0
133933,0.0,2.0,1.0,0.0,2.0,0.0,0.0
134352,0.0,2.0,1.0,0.0,0.0,0.0,0.0
134387,0.0,2.0,2.0,0.0,0.0,0.0,0.0
134433,0.0,0.0,2.0,0.0,0.0,0.0,0.0
134887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138089,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140144,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154271,2.0,0.0,0.0,0.0,0.0,0.0,0.0
154771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154882,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155455,2.0,0.0,1.0,0.0,0.0,0.0,0.0
155463,2.0,0.0,1.0,0.0,1.0,0.0,0.0
155786,2.0,0.0,1.0,0.0,2.0,0.0,0.0
155955,0.0,0.0,1.0,0.0,2.0,0.0,0.0
156106,0.0,0.0,2.0,0.0,2.0,0.0,0.0
156128,0.0,2.0,2.0,0.0,2.0,0.0,0.0
156286,0.0,2.0,2.0,0.0,0.0,0.0,0.0
156606,0.0,2.0,0.0,0.0,0.0,0.0,0.0
156628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157185,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176543,2.0,0.0,0.0,0.0,0.0,0.0,0.0
177043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177119,2.0,0.0,0.0,0.0,0.0,0.0,0.0
177239,2.0,0.0,1.0,0.0,0.0,0.0,0.0
177619,0.0,0.0,1.0,0.0,0.0,0.0,0.0
177971,0.0,0.0,1.0,0.0,1.0,0.0,0.0
178424,0.0,0.0,1.0,0.0,2.0,0.0,0.0
178594,0.0,2.0,1.0,0.0,2.0,0.0,0.0
178628,0.0,2.0,2.0,0.0,2.0,0.0,0.0
178924,0.0,2.0,2.0,0.0,0.0,0.0,0.0
179094,0.0,0.0,2.0,0.0,0.0,0.0,0.0
179103,2.0,0.0,2.0,0.0,0.0,0.0,0.0
179128,2.0,0.0,1.0,0.0,0.0,0.0,0.0
179603,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198079,2.0,0.0,0.0,0.0,0.0,0.0,0.0
198576,2.0,0.0,1.0,0.0,0.0,0.0,0.0
198579,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198591,2.0,0.0,1.0,0.0,0.0,0.0,0.0
198758,2.0,0.0,1.0,0.0,1.0,0.0,0.0
199091,0.0,0.0,1.0,0.0,1.0,0.0,0.0
199686,0.0,0.0,1.0,0.0,2.0,0.0,0.0
200036,0.0,0.0,2.0,0.0,2.0,0.0,0.0
200046,0.0,2.0,2.0,0.0,2.0,0.0,0.0
200186,0.0,2.0,2.0,0.0,0.0,0.0,0.0
200536,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200551,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200831,0.0,0.0,2.0,0.0,0.0,0.0,0.0
201331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201481,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
219500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220351,2.0,0.0,0.0,0.0,0.0,0.0,0.0
