,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
52,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1209,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1686,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5165,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9194,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20063,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20127,2.0,0.0,0.0,0.0,0.0,1.0,1.0
20169,2.0,0.0,0.0,0.0,0.0,2.0,1.0
20470,2.0,0.0,0.0,0.0,1.0,2.0,1.0
20500,2.0,0.0,0.0,0.0,1.0,2.0,0.0
20617,2.0,0.0,0.0,0.0,2.0,2.0,0.0
20627,0.0,0.0,0.0,0.0,2.0,2.0,0.0
20669,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20800,0.0,2.0,0.0,0.0,2.0,0.0,0.0
20804,0.0,2.0,1.0,0.0,2.0,0.0,0.0
21117,0.0,2.0,1.0,0.0,0.0,0.0,0.0
21300,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21467,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21564,0.0,0.0,2.0,0.0,1.0,1.0,0.0
21967,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22265,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22283,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22765,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22982,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24949,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29340,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29345,0.0,0.0,0.0,0.0,0.0,2.0,0.0
29845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40044,0.0,0.0,0.0,0.0,1.0,1.0,1.0
40063,0.0,0.0,0.0,0.0,2.0,1.0,1.0
40095,2.0,0.0,0.0,0.0,2.0,1.0,1.0
40500,2.0,0.0,0.0,0.0,2.0,1.0,0.0
40544,2.0,0.0,0.0,0.0,2.0,0.0,0.0
40563,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40588,2.0,0.0,1.0,0.0,0.0,0.0,0.0
40595,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40694,0.0,2.0,1.0,0.0,0.0,0.0,0.0
40812,0.0,2.0,1.0,0.0,0.0,1.0,0.0
40978,0.0,2.0,1.0,0.0,0.0,2.0,0.0
41194,0.0,0.0,1.0,0.0,0.0,2.0,0.0
41201,0.0,0.0,2.0,0.0,0.0,2.0,0.0
41478,0.0,0.0,2.0,0.0,0.0,0.0,0.0
41580,0.0,0.0,2.0,0.0,0.0,1.0,0.0
41701,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42080,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42304,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42804,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43006,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43506,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43593,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44093,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47402,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48123,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48378,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48623,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60018,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60127,2.0,0.0,0.0,0.0,0.0,1.0,1.0
60230,2.0,0.0,0.0,0.0,0.0,2.0,1.0
60364,2.0,0.0,0.0,0.0,1.0,2.0,1.0
60466,2.0,0.0,0.0,0.0,2.0,2.0,1.0
60500,2.0,0.0,0.0,0.0,2.0,2.0,0.0
60627,0.0,0.0,0.0,0.0,2.0,2.0,0.0
60722,0.0,0.0,1.0,0.0,2.0,2.0,0.0
60730,0.0,0.0,1.0,0.0,2.0,0.0,0.0
60761,0.0,2.0,1.0,0.0,2.0,0.0,0.0
60904,0.0,2.0,1.0,0.0,2.0,1.0,0.0
60906,0.0,2.0,1.0,0.0,2.0,2.0,0.0
60966,0.0,2.0,1.0,0.0,0.0,2.0,0.0
61261,0.0,0.0,1.0,0.0,0.0,2.0,0.0
61374,0.0,0.0,2.0,0.0,0.0,2.0,0.0
61406,0.0,0.0,2.0,0.0,0.0,0.0,0.0
61874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62660,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63606,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64000,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64106,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64170,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64670,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64882,0.0,0.0,1.0,0.0,0.0,1.0,0.0
65382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65777,0.0,0.0,1.0,0.0,0.0,1.0,0.0
66006,0.0,0.0,2.0,0.0,0.0,1.0,0.0
66160,0.0,2.0,2.0,0.0,0.0,1.0,0.0
66277,0.0,2.0,2.0,0.0,0.0,0.0,0.0
66506,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67214,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67304,0.0,0.0,1.0,0.0,0.0,1.0,0.0
67714,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67903,0.0,0.0,1.0,0.0,0.0,1.0,0.0
68292,0.0,0.0,2.0,0.0,0.0,1.0,0.0
68383,0.0,2.0,2.0,0.0,0.0,1.0,0.0
68403,0.0,2.0,2.0,0.0,0.0,0.0,0.0
68792,0.0,2.0,0.0,0.0,0.0,0.0,0.0
68818,0.0,2.0,0.0,0.0,0.0,1.0,0.0
68820,0.0,2.0,0.0,0.0,0.0,2.0,0.0
68883,0.0,0.0,0.0,0.0,0.0,2.0,0.0
69320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80147,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80211,0.0,0.0,0.0,0.0,0.0,2.0,1.0
80223,2.0,0.0,0.0,0.0,0.0,2.0,1.0
80281,2.0,0.0,1.0,0.0,0.0,2.0,1.0
80324,2.0,0.0,1.0,0.0,1.0,2.0,1.0
80338,2.0,2.0,1.0,0.0,1.0,2.0,1.0
80427,2.0,2.0,1.0,0.0,2.0,2.0,1.0
80500,2.0,2.0,1.0,0.0,2.0,2.0,0.0
80581,2.0,2.0,2.0,0.0,2.0,2.0,0.0
80711,2.0,2.0,2.0,0.0,2.0,0.0,0.0
80723,0.0,2.0,2.0,0.0,2.0,0.0,0.0
80838,0.0,0.0,2.0,0.0,2.0,0.0,0.0
80927,0.0,0.0,2.0,0.0,0.0,0.0,0.0
81081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81115,0.0,0.0,1.0,0.0,0.0,1.0,0.0
81615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81707,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83749,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86651,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87489,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87862,0.0,0.0,0.0,0.0,0.0,2.0,0.0
88362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88655,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100145,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100149,0.0,0.0,0.0,0.0,1.0,1.0,1.0
100151,0.0,0.0,0.0,0.0,1.0,2.0,1.0
100191,2.0,0.0,0.0,0.0,1.0,2.0,1.0
100209,2.0,0.0,0.0,0.0,2.0,2.0,1.0
100500,2.0,0.0,0.0,0.0,2.0,2.0,0.0
100651,2.0,0.0,0.0,0.0,2.0,0.0,0.0
100687,2.0,2.0,0.0,0.0,2.0,0.0,0.0
100688,2.0,2.0,1.0,0.0,2.0,0.0,0.0
100691,0.0,2.0,1.0,0.0,2.0,0.0,0.0
100709,0.0,2.0,1.0,0.0,0.0,0.0,0.0
101187,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101416,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101446,0.0,0.0,2.0,0.0,0.0,1.0,0.0
101916,0.0,0.0,2.0,0.0,0.0,0.0,0.0
101946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102101,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102457,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102957,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104701,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106623,0.0,0.0,0.0,0.0,0.0,1.0,0.0
