,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
171,0.0,0.0,1.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3101,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3112,0.0,0.0,0.0,0.0,1.0,2.0,0.0
3124,0.0,0.0,0.0,0.0,2.0,2.0,0.0
3127,0.0,0.0,1.0,0.0,2.0,2.0,0.0
3612,0.0,0.0,1.0,0.0,2.0,0.0,0.0
3624,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3637,0.0,2.0,1.0,0.0,0.0,0.0,0.0
3775,0.0,2.0,1.0,0.0,0.0,1.0,0.0
4137,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4275,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4923,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5394,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5397,0.0,0.0,0.0,0.0,2.0,2.0,1.0
5500,0.0,0.0,0.0,0.0,2.0,2.0,0.0
5740,0.0,0.0,1.0,0.0,2.0,2.0,0.0
5759,2.0,0.0,1.0,0.0,2.0,2.0,0.0
5811,2.0,2.0,1.0,0.0,2.0,2.0,0.0
5897,2.0,2.0,1.0,0.0,0.0,0.0,0.0
6007,2.0,2.0,1.0,0.0,0.0,1.0,0.0
6259,0.0,2.0,1.0,0.0,0.0,1.0,0.0
6311,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6314,0.0,0.0,2.0,0.0,0.0,1.0,0.0
6318,0.0,0.0,2.0,0.0,0.0,2.0,0.0
6814,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6922,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8878,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8910,0.0,0.0,1.0,0.0,1.0,1.0,0.0
9069,0.0,0.0,1.0,0.0,2.0,1.0,0.0
9110,0.0,0.0,1.0,0.0,2.0,0.0,0.0
9113,0.0,0.0,1.0,0.0,2.0,1.0,0.0
9131,0.0,0.0,1.0,0.0,2.0,2.0,0.0
9181,0.0,0.0,2.0,0.0,2.0,2.0,0.0
9304,0.0,2.0,2.0,0.0,2.0,2.0,0.0
9311,2.0,2.0,2.0,0.0,2.0,2.0,0.0
9569,2.0,2.0,2.0,0.0,0.0,2.0,0.0
9631,2.0,2.0,2.0,0.0,0.0,0.0,0.0
9681,2.0,2.0,0.0,0.0,0.0,0.0,0.0
9804,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11182,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11193,0.0,0.0,0.0,0.0,0.0,2.0,1.0
11500,0.0,0.0,0.0,0.0,0.0,2.0,0.0
11693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11958,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11961,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12075,0.0,0.0,0.0,0.0,2.0,1.0,0.0
12084,0.0,0.0,1.0,0.0,2.0,1.0,0.0
12097,0.0,0.0,1.0,0.0,2.0,2.0,0.0
12255,2.0,0.0,1.0,0.0,2.0,2.0,0.0
12269,2.0,2.0,1.0,0.0,2.0,2.0,0.0
12357,2.0,2.0,2.0,0.0,2.0,2.0,0.0
12575,2.0,2.0,2.0,0.0,0.0,2.0,0.0
12597,2.0,2.0,2.0,0.0,0.0,0.0,0.0
12755,0.0,2.0,2.0,0.0,0.0,0.0,0.0
12769,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14529,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15068,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15116,0.0,0.0,1.0,0.0,2.0,1.0,0.0
15182,0.0,0.0,1.0,0.0,2.0,2.0,0.0
15274,0.0,0.0,2.0,0.0,2.0,2.0,0.0
15327,2.0,0.0,2.0,0.0,2.0,2.0,0.0
15346,2.0,2.0,2.0,0.0,2.0,2.0,0.0
15616,2.0,2.0,2.0,0.0,0.0,2.0,0.0
15682,2.0,2.0,2.0,0.0,0.0,0.0,0.0
15774,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15827,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17298,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17671,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17798,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17929,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18146,0.0,0.0,1.0,0.0,0.0,2.0,0.0
18401,0.0,2.0,1.0,0.0,0.0,2.0,0.0
18405,0.0,2.0,2.0,0.0,0.0,2.0,0.0
18646,0.0,2.0,2.0,0.0,0.0,0.0,0.0
