,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
128,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,0.0,0.0,1.0,0.0,0.0,1.0,0.0
421,0.0,0.0,1.0,0.0,1.0,1.0,0.0
628,0.0,0.0,0.0,0.0,1.0,1.0,0.0
632,0.0,0.0,0.0,0.0,1.0,0.0,0.0
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1435,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3878,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5753,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5759,0.0,2.0,0.0,0.0,0.0,1.0,0.0
5761,0.0,2.0,0.0,0.0,0.0,2.0,0.0
6253,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6960,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7993,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20044,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20095,2.0,0.0,0.0,0.0,0.0,1.0,1.0
20106,2.0,0.0,0.0,0.0,0.0,2.0,1.0
20138,2.0,0.0,0.0,0.0,1.0,2.0,1.0
20171,2.0,0.0,0.0,0.0,2.0,2.0,1.0
20325,2.0,2.0,0.0,0.0,2.0,2.0,1.0
20500,2.0,2.0,0.0,0.0,2.0,2.0,0.0
20529,2.0,2.0,1.0,0.0,2.0,2.0,0.0
20595,0.0,2.0,1.0,0.0,2.0,2.0,0.0
20606,0.0,2.0,1.0,0.0,2.0,0.0,0.0
20671,0.0,2.0,1.0,0.0,0.0,0.0,0.0
20685,0.0,2.0,1.0,0.0,0.0,1.0,0.0
20825,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20932,0.0,0.0,2.0,0.0,0.0,1.0,0.0
21108,0.0,0.0,2.0,0.0,1.0,2.0,0.0
21432,0.0,0.0,0.0,0.0,1.0,2.0,0.0
21608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21677,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21680,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22358,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22919,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23169,0.0,0.0,0.0,0.0,0.0,2.0,0.0
23669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23670,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23768,0.0,0.0,0.0,0.0,0.0,2.0,0.0
24268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24598,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25146,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25540,0.0,0.0,0.0,0.0,0.0,2.0,0.0
25684,0.0,0.0,0.0,0.0,1.0,2.0,0.0
25686,0.0,0.0,0.0,0.0,2.0,2.0,0.0
26040,0.0,0.0,0.0,0.0,2.0,0.0,0.0
26186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27122,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
