,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
39,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508,0.0,0.0,1.0,0.0,0.0,1.0,0.0
539,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1218,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1223,0.0,0.0,0.0,0.0,2.0,1.0,1.0
1232,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1267,0.0,0.0,1.0,0.0,2.0,2.0,1.0
1279,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1424,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1599,2.0,2.0,2.0,0.0,2.0,2.0,1.0
1600,2.0,2.0,2.0,0.0,2.0,2.0,0.0
1723,2.0,2.0,2.0,0.0,0.0,2.0,0.0
1732,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1779,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1924,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2383,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2436,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2456,0.0,0.0,0.0,0.0,2.0,1.0,1.0
2607,0.0,0.0,1.0,0.0,2.0,1.0,1.0
2633,0.0,0.0,1.0,0.0,2.0,2.0,1.0
2655,2.0,0.0,1.0,0.0,2.0,2.0,1.0
2729,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2787,2.0,2.0,2.0,0.0,2.0,2.0,1.0
2800,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2956,2.0,2.0,2.0,0.0,0.0,2.0,0.0
3133,2.0,2.0,2.0,0.0,0.0,0.0,0.0
3155,0.0,2.0,2.0,0.0,0.0,0.0,0.0
3229,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3598,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3599,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3601,0.0,0.0,1.0,0.0,0.0,2.0,1.0
3610,0.0,0.0,1.0,0.0,1.0,2.0,1.0
3628,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3652,0.0,0.0,2.0,0.0,2.0,2.0,1.0
3679,2.0,0.0,2.0,0.0,2.0,2.0,1.0
3780,2.0,2.0,2.0,0.0,2.0,2.0,1.0
4000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
4099,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4128,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4152,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4179,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4778,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4789,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4820,0.0,0.0,0.0,0.0,2.0,1.0,1.0
4863,2.0,0.0,0.0,0.0,2.0,1.0,1.0
4876,2.0,0.0,1.0,0.0,2.0,1.0,1.0
4878,2.0,0.0,1.0,0.0,2.0,2.0,1.0
5025,2.0,0.0,2.0,0.0,2.0,2.0,1.0
5194,2.0,2.0,2.0,0.0,2.0,2.0,1.0
5200,2.0,2.0,2.0,0.0,2.0,2.0,0.0
5320,2.0,2.0,2.0,0.0,0.0,2.0,0.0
5363,0.0,2.0,2.0,0.0,0.0,2.0,0.0
5378,0.0,2.0,2.0,0.0,0.0,0.0,0.0
5525,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5982,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5985,0.0,0.0,1.0,0.0,2.0,1.0,1.0
5986,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6043,0.0,0.0,2.0,0.0,2.0,2.0,1.0
6047,2.0,0.0,2.0,0.0,2.0,2.0,1.0
6189,2.0,2.0,2.0,0.0,2.0,2.0,1.0
6400,2.0,2.0,2.0,0.0,2.0,2.0,0.0
6485,2.0,2.0,2.0,0.0,0.0,2.0,0.0
6486,2.0,2.0,2.0,0.0,0.0,0.0,0.0
6543,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6547,0.0,2.0,0.0,0.0,0.0,0.0,0.0
6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7199,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7200,0.0,0.0,0.0,0.0,0.0,2.0,1.0
7219,0.0,0.0,0.0,0.0,1.0,2.0,1.0
7233,0.0,0.0,0.0,0.0,2.0,2.0,1.0
7254,0.0,0.0,1.0,0.0,2.0,2.0,1.0
7263,2.0,0.0,1.0,0.0,2.0,2.0,1.0
7321,2.0,0.0,2.0,0.0,2.0,2.0,1.0
7484,2.0,2.0,2.0,0.0,2.0,2.0,1.0
7600,2.0,2.0,2.0,0.0,2.0,2.0,0.0
7700,2.0,2.0,2.0,0.0,2.0,0.0,0.0
7733,2.0,2.0,2.0,0.0,0.0,0.0,0.0
7763,0.0,2.0,2.0,0.0,0.0,0.0,0.0
7821,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8454,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8456,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8478,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8480,0.0,0.0,0.0,0.0,2.0,2.0,1.0
8506,0.0,0.0,1.0,0.0,2.0,2.0,1.0
8543,2.0,0.0,1.0,0.0,2.0,2.0,1.0
8616,2.0,0.0,2.0,0.0,2.0,2.0,1.0
8709,2.0,2.0,2.0,0.0,2.0,2.0,1.0
8800,2.0,2.0,2.0,0.0,2.0,2.0,0.0
8978,2.0,2.0,2.0,0.0,0.0,2.0,0.0
8980,2.0,2.0,2.0,0.0,0.0,0.0,0.0
9043,0.0,2.0,2.0,0.0,0.0,0.0,0.0
9116,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9598,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9600,0.0,0.0,0.0,0.0,0.0,2.0,1.0
9606,0.0,0.0,0.0,0.0,1.0,2.0,1.0
9609,0.0,0.0,0.0,0.0,2.0,2.0,1.0
9616,0.0,0.0,1.0,0.0,2.0,2.0,1.0
9663,2.0,0.0,1.0,0.0,2.0,2.0,1.0
9688,2.0,0.0,2.0,0.0,2.0,2.0,1.0
9864,2.0,2.0,2.0,0.0,2.0,2.0,1.0
10000,2.0,2.0,2.0,0.0,2.0,2.0,0.0
10100,2.0,2.0,2.0,0.0,2.0,0.0,0.0
10109,2.0,2.0,2.0,0.0,0.0,0.0,0.0
10163,0.0,2.0,2.0,0.0,0.0,0.0,0.0
10188,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10833,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10834,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10835,0.0,0.0,1.0,0.0,1.0,1.0,1.0
10843,0.0,0.0,1.0,0.0,2.0,1.0,1.0
10894,0.0,0.0,2.0,0.0,2.0,2.0,1.0
10911,2.0,0.0,2.0,0.0,2.0,2.0,1.0
11110,2.0,2.0,2.0,0.0,2.0,2.0,1.0
11200,2.0,2.0,2.0,0.0,2.0,2.0,0.0
11343,2.0,2.0,2.0,0.0,0.0,2.0,0.0
11394,2.0,2.0,0.0,0.0,0.0,0.0,0.0
11411,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11900,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11958,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11986,0.0,0.0,0.0,0.0,2.0,0.0,1.0
11999,0.0,0.0,0.0,0.0,2.0,1.0,1.0
12007,0.0,0.0,0.0,0.0,2.0,2.0,1.0
12027,0.0,0.0,1.0,0.0,2.0,2.0,1.0
12031,2.0,0.0,1.0,0.0,2.0,2.0,1.0
12121,2.0,0.0,2.0,0.0,2.0,2.0,1.0
12170,2.0,2.0,2.0,0.0,2.0,2.0,1.0
12400,2.0,2.0,2.0,0.0,2.0,2.0,0.0
12486,2.0,2.0,2.0,0.0,0.0,2.0,0.0
