,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
69,0.0,0.0,1.0,0.0,0.0,0.0,0.0
365,0.0,0.0,1.0,0.0,1.0,0.0,0.0
569,0.0,0.0,0.0,0.0,1.0,0.0,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1381,0.0,0.0,2.0,0.0,0.0,0.0,1.0
1500,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2028,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2048,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2207,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2374,2.0,0.0,2.0,0.0,1.0,0.0,1.0
2500,2.0,0.0,2.0,0.0,1.0,0.0,0.0
2548,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2707,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3085,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3135,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3256,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3355,2.0,0.0,2.0,0.0,1.0,0.0,1.0
3500,2.0,0.0,2.0,0.0,1.0,0.0,0.0
3635,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3756,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4083,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4127,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4255,2.0,0.0,2.0,0.0,0.0,0.0,1.0
4322,2.0,0.0,2.0,0.0,0.0,1.0,1.0
4365,2.0,0.0,2.0,0.0,1.0,1.0,1.0
4500,2.0,0.0,2.0,0.0,1.0,1.0,0.0
4627,2.0,0.0,0.0,0.0,1.0,1.0,0.0
4755,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4822,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5051,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5129,0.0,0.0,1.0,0.0,1.0,0.0,1.0
