,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
41,0.0,0.0,1.0,0.0,0.0,0.0,0.0
395,0.0,0.0,1.0,0.0,0.0,1.0,0.0
541,0.0,0.0,0.0,0.0,0.0,1.0,0.0
895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1042,0.0,0.0,0.0,0.0,1.0,2.0,1.0
1043,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1081,0.0,0.0,1.0,0.0,2.0,2.0,1.0
1375,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1387,2.0,0.0,2.0,0.0,2.0,2.0,1.0
1500,2.0,0.0,2.0,0.0,2.0,2.0,0.0
1542,2.0,0.0,2.0,0.0,2.0,0.0,0.0
1543,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1875,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2042,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2070,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2118,0.0,0.0,2.0,0.0,1.0,1.0,1.0
2151,0.0,0.0,2.0,0.0,2.0,1.0,1.0
2271,2.0,0.0,2.0,0.0,2.0,1.0,1.0
2500,2.0,0.0,2.0,0.0,2.0,1.0,0.0
2570,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2618,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2651,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3113,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3155,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3222,0.0,0.0,2.0,0.0,0.0,1.0,1.0
3223,0.0,0.0,2.0,0.0,1.0,1.0,1.0
3327,2.0,0.0,2.0,0.0,1.0,1.0,1.0
3500,2.0,0.0,2.0,0.0,1.0,1.0,0.0
3655,2.0,0.0,2.0,0.0,1.0,0.0,0.0
3722,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3723,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4040,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4054,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4055,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4063,0.0,0.0,1.0,0.0,2.0,1.0,1.0
4064,0.0,0.0,1.0,0.0,2.0,2.0,1.0
4179,0.0,0.0,2.0,0.0,2.0,2.0,1.0
4500,0.0,0.0,2.0,0.0,2.0,2.0,0.0
4563,0.0,0.0,2.0,0.0,0.0,2.0,0.0
4564,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5130,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5171,0.0,0.0,1.0,0.0,0.0,1.0,1.0
5252,0.0,0.0,1.0,0.0,1.0,1.0,1.0
5500,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5630,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5671,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5672,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5752,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6172,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6175,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6184,0.0,0.0,0.0,0.0,0.0,2.0,1.0
6317,0.0,0.0,1.0,0.0,0.0,2.0,1.0
6367,0.0,0.0,1.0,0.0,1.0,2.0,1.0
6460,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6500,0.0,0.0,1.0,0.0,2.0,2.0,0.0
6684,0.0,0.0,1.0,0.0,2.0,0.0,0.0
6817,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7106,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7114,0.0,0.0,0.0,0.0,1.0,1.0,1.0
7208,0.0,0.0,0.0,0.0,2.0,1.0,1.0
7263,2.0,0.0,0.0,0.0,2.0,1.0,1.0
7396,2.0,0.0,1.0,0.0,2.0,1.0,1.0
7493,2.0,2.0,1.0,0.0,2.0,1.0,1.0
7500,2.0,2.0,1.0,0.0,2.0,1.0,0.0
7606,2.0,2.0,1.0,0.0,2.0,0.0,0.0
7708,2.0,2.0,1.0,0.0,0.0,0.0,0.0
7763,0.0,2.0,1.0,0.0,0.0,0.0,0.0
7896,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8070,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8084,0.0,0.0,0.0,0.0,2.0,1.0,1.0
8495,0.0,2.0,0.0,0.0,2.0,1.0,1.0
8497,0.0,2.0,0.0,0.0,2.0,2.0,1.0
8500,0.0,2.0,0.0,0.0,2.0,2.0,0.0
8511,2.0,2.0,0.0,0.0,2.0,2.0,0.0
8584,2.0,2.0,0.0,0.0,0.0,2.0,0.0
8995,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8997,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,2.0,0.0,0.0,0.0,0.0,0.0,1.0
9011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9087,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9097,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9155,0.0,0.0,0.0,0.0,2.0,1.0,1.0
9247,2.0,0.0,0.0,0.0,2.0,1.0,1.0
9307,2.0,2.0,0.0,0.0,2.0,1.0,1.0
9308,2.0,2.0,0.0,0.0,2.0,2.0,1.0
9500,2.0,2.0,0.0,0.0,2.0,2.0,0.0
9655,2.0,2.0,0.0,0.0,0.0,2.0,0.0
9747,0.0,2.0,0.0,0.0,0.0,2.0,0.0
9807,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10340,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10345,0.0,0.0,0.0,0.0,1.0,2.0,1.0
