,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
430,0.0,0.0,0.0,0.0,0.0,1.0,0.0
512,0.0,0.0,1.0,0.0,0.0,1.0,0.0
930,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2370,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2500,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2567,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2581,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2655,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2845,2.0,0.0,1.0,0.0,2.0,2.0,0.0
3029,2.0,0.0,2.0,0.0,2.0,2.0,0.0
3046,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3067,2.0,2.0,2.0,0.0,2.0,0.0,0.0
3133,2.0,2.0,2.0,0.0,2.0,1.0,0.0
3138,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3155,0.0,2.0,2.0,0.0,0.0,2.0,0.0
3450,0.0,2.0,2.0,0.0,1.0,2.0,0.0
3455,2.0,2.0,2.0,0.0,1.0,2.0,0.0
3477,2.0,2.0,2.0,0.0,2.0,2.0,0.0
3529,2.0,2.0,1.0,0.0,2.0,2.0,0.0
3546,2.0,0.0,1.0,0.0,2.0,2.0,0.0
3638,2.0,0.0,1.0,0.0,2.0,0.0,0.0
3955,0.0,0.0,1.0,0.0,2.0,0.0,0.0
3977,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5139,0.0,0.0,0.0,0.0,0.0,0.0,1.0
