,ADWIN,CUSUM,DDM,GeometricMovingAverage,HDDMAverage,HDDMWeighted,Ground-truth
169,0.0,0.0,1.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1396,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1424,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1426,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1428,0.0,0.0,1.0,0.0,1.0,2.0,1.0
1509,0.0,0.0,1.0,0.0,2.0,2.0,1.0
1599,2.0,0.0,1.0,0.0,2.0,2.0,1.0
1600,2.0,0.0,1.0,0.0,2.0,2.0,0.0
1612,2.0,0.0,2.0,0.0,2.0,2.0,0.0
1928,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2009,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2099,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2385,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2396,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2403,0.0,0.0,1.0,0.0,0.0,2.0,1.0
2408,0.0,0.0,1.0,0.0,1.0,2.0,1.0
2449,0.0,0.0,2.0,0.0,2.0,2.0,1.0
2527,2.0,0.0,2.0,0.0,2.0,2.0,1.0
2800,2.0,0.0,2.0,0.0,2.0,2.0,0.0
2858,2.0,2.0,2.0,0.0,2.0,2.0,0.0
2903,2.0,2.0,2.0,0.0,2.0,0.0,0.0
2949,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3027,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3657,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3707,0.0,0.0,1.0,0.0,1.0,0.0,1.0
3726,0.0,0.0,1.0,0.0,2.0,0.0,1.0
3967,2.0,0.0,1.0,0.0,2.0,0.0,1.0
3972,2.0,0.0,2.0,0.0,2.0,0.0,1.0
3999,2.0,2.0,2.0,0.0,2.0,0.0,1.0
4000,2.0,2.0,2.0,0.0,2.0,0.0,0.0
4226,2.0,2.0,2.0,0.0,0.0,0.0,0.0
4467,0.0,2.0,2.0,0.0,0.0,0.0,0.0
4472,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4847,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4869,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4938,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4961,0.0,0.0,2.0,0.0,1.0,1.0,1.0
5070,0.0,0.0,2.0,0.0,2.0,1.0,1.0
5072,0.0,0.0,2.0,0.0,2.0,2.0,1.0
5200,0.0,0.0,2.0,0.0,2.0,2.0,0.0
5461,0.0,0.0,0.0,0.0,2.0,2.0,0.0
5570,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6013,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6119,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6121,0.0,0.0,1.0,0.0,1.0,1.0,1.0
6176,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6178,0.0,0.0,2.0,0.0,2.0,1.0,1.0
6375,0.0,2.0,2.0,0.0,2.0,1.0,1.0
6400,0.0,2.0,2.0,0.0,2.0,1.0,0.0
6527,2.0,2.0,2.0,0.0,2.0,1.0,0.0
6621,2.0,2.0,2.0,0.0,2.0,0.0,0.0
6676,2.0,2.0,2.0,0.0,0.0,0.0,0.0
6678,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6875,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
